sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781124352.255,0.0419,128.932877,0.8059,1.0,X,0,0
1781124352.455,0.0419,191.092102,0.8265,1.0,X,0,0
1781124352.655,0.0419,350.456451,0.8575,1.0,X,0,0
1781124352.856,0.0419,440.778687,0.8693,1.0,X,0,0
1781124353.055,0.0419,536.57074,0.8793,1.0,X,0,0
1781124353.255,0.0419,702.194885,0.8953,1.0,X,0,0
1781124353.455,0.0419,759.039856,0.9018,1.0,X,0,0
1781124353.655,0.0419,809.247681,0.9075,1.0,X,0,0
1781124353.857,0.0419,907.794312,0.9172,1.0,X,0,0
1781124354.055,0.1151,951.096863,0.9213,1.0,X,0,0
1781124354.256,0.1151,990.053833,0.925,1.0,X,0,0
1781124354.455,0.1151,1047.886475,0.9315,1.0,X,0,0
1781124354.656,0.1151,1069.369263,0.9343,1.0,X,0,0
1781124354.856,0.1151,1092.999023,0.9369,1.0,X,0,0
1781124355.056,0.1151,1150.921143,0.9416,1.0,X,0,0
1781124355.255,0.1151,1177.689575,0.9436,1.0,X,0,0
1781124355.455,0.1151,1200.930542,0.9456,1.0,X,0,0
1781124355.656,0.1151,1246.55957,0.9491,1.0,X,0,0
1781124355.855,0.1151,1270.591309,0.9507,1.0,X,0,0
1781124356.056,0.1151,1291.305298,0.9521,1.0,X,0,0
1781124356.256,0.1151,1313.718994,0.9549,1.0,X,0,0
1781124356.455,0.1151,1316.471436,0.9561,1.0,X,0,0
1781124356.655,0.1151,1313.077026,0.9573,1.0,X,0,0
1781124356.859,0.1151,1285.755737,0.9595,1.0,X,0,0
1781124357.055,0.1151,1264.266235,0.9605,1.0,X,0,0
1781124357.256,0.1151,1240.063843,0.9614,1.0,X,0,0
1781124357.456,0.1151,1186.355713,0.9632,1.0,X,0,0
1781124357.656,0.1151,1160.265015,0.964,1.0,X,0,0
1781124357.856,0.1151,1135.178101,0.9648,1.0,X,0,0
1781124358.056,0.1151,1088.27478,0.9662,1.0,X,0,0
1781124358.256,0.1151,1066.172119,0.9669,1.0,X,0,0
1781124358.456,0.1151,1045.025146,0.9676,1.0,X,0,0
1781124358.656,0.1151,847.478577,0.985,1.0,X,0,0
1781124358.856,0.1151,744.567627,0.9918,1.0,X,0,0
1781124359.056,0.1151,643.990662,0.9946,1.0,X,0,0
1781124359.256,0.1151,469.360901,0.9977,1.0,X,0,0
1781124359.455,0.1151,398.667236,0.999,1.0,X,0,0
1781124359.656,0.1151,335.662659,0.9992,1.0,X,0,0
1781124359.856,0.1151,261.043335,0.9995,1.0,X,0,0
1781124360.056,0.1151,247.1492,0.9995,1.0,X,0,0
1781124360.256,0.1151,244.0289,0.9996,1.0,X,0,0
1781124360.456,0.1151,264.277863,0.9996,1.0,X,0,0
1781124360.656,0.1151,284.411835,0.9996,1.0,X,0,0
1781124360.856,0.1151,309.302734,0.9996,1.0,X,0,0
1781124361.056,0.1151,374.818115,0.9996,1.0,X,0,0
1781124361.255,0.1151,415.932251,0.9997,1.0,X,0,0
1781124361.455,0.1151,461.467194,0.9997,1.0,X,0,0
1781124361.655,0.1151,562.242859,0.9997,1.0,X,0,0
1781124361.856,0.1151,617.21405,0.9996,1.0,X,0,0
1781124362.055,0.1151,676.010315,0.9995,1.0,X,0,0
1781124362.256,0.1151,794.335388,0.9994,1.0,X,0,0
1781124362.456,0.1151,846.550354,0.9994,1.0,X,0,0
1781124362.656,0.1151,892.57251,0.9994,1.0,X,0,0
1781124362.856,0.1151,966.23407,0.9993,1.0,X,0,0
1781124363.056,0.1151,991.411926,0.9991,1.0,X,0,0
1781124363.255,0.1151,1005.689514,0.9987,1.0,X,0,0
1781124363.456,0.1151,1003.420044,0.9966,1.0,X,0,0
1781124363.655,0.1151,991.756409,0.9961,1.0,X,0,0
1781124363.856,0.1151,974.296143,0.9959,1.0,X,0,0
1781124364.056,0.1151,927.820618,0.9958,1.0,X,0,0
1781124364.256,0.1151,904.22583,0.9958,1.0,X,0,0
1781124364.455,0.1151,883.497864,0.9862,1.0,X,0,0
1781124364.656,0.1151,851.085449,0.9764,1.0,H,0,0
1781124364.855,0.1151,842.476257,0.9764,1.0,H,0,0
1781124365.055,0.1151,837.102966,0.9765,1.0,H,0,0
1781124365.255,0.1151,823.791443,0.9765,1.0,H,0,0
1781124365.455,0.1151,812.591064,0.9765,1.0,H,0,0
1781124365.656,0.1151,797.953674,0.9765,1.0,H,0,0
1781124365.855,0.1151,748.747803,0.9765,1.0,H,0,0
1781124366.055,0.1151,714.807617,0.9765,1.0,H,0,0
1781124366.255,0.1151,677.670715,0.9765,1.0,H,0,0
1781124366.456,0.1151,592.468445,0.9765,1.0,H,0,0
1781124366.656,0.1151,545.986633,0.9765,1.0,H,0,0
1781124366.856,0.1151,499.820221,0.9765,1.0,H,0,0
1781124367.055,0.1151,406.598175,0.9766,1.0,H,0,0
1781124367.256,0.1151,360.431549,0.9766,1.0,H,0,0
1781124367.456,0.1151,316.589935,0.9766,1.0,H,0,0
1781124367.656,0.1151,235.785294,0.9766,1.0,H,0,0
1781124367.856,0.1151,198.356705,0.9766,1.0,H,0,0
1781124368.055,0.1151,163.407852,0.9766,1.0,H,0,0
1781124368.255,0.1151,103.725243,0.9766,1.0,H,0,0
1781124368.456,0.1151,79.928391,0.9766,1.0,H,0,0
1781124368.656,0.1151,60.238544,0.9766,1.0,H,0,0
1781124368.855,0.1151,31.80541,0.9766,1.0,H,0,0
1781124369.056,0.1151,22.098774,0.9766,1.0,H,0,0
1781124369.256,0.1151,14.711843,0.9767,1.0,H,0,0
1781124369.456,0.1151,5.696409,0.9769,1.0,H,0,0
1781124369.655,0.1151,3.607035,0.9769,1.0,H,0,0
1781124369.855,0.1151,2.211257,0.9769,1.0,H,0,0
1781124370.056,0.1151,0.751575,0.977,1.0,H,0,0
1781124370.256,0.1151,0.417216,0.9771,1.0,H,0,0
1781124370.456,0.1151,0.230581,0.9772,1.0,H,0,0
1781124370.655,0.1151,0.086307,0.9786,1.0,H,0,0
1781124370.856,0.1151,0.068455,0.9797,1.0,H,0,0
1781124371.055,0.1151,0.057226,0.9803,1.0,H,0,0
1781124371.256,0.1151,0.037364,0.9805,1.0,H,0,0
1781124371.456,0.1151,0.027088,0.9805,1.0,H,0,0
1781124371.656,0.1151,0.01645,0.9805,1.0,H,0,0
1781124371.855,0.1151,0.0,1.0,1.0,H,0,0
1781124372.056,0.1151,0.0,1.0,1.0,H,0,0
1781124372.255,0.1151,0.0,1.0,1.0,H,0,0
1781124372.456,0.1151,0.0,1.0,1.0,H,0,0
1781124372.656,0.1151,0.0,1.0,1.0,H,0,0
1781124372.856,0.1151,0.0,1.0,1.0,H,0,0
1781124373.056,0.1151,0.0,1.0,1.0,H,0,0
1781124373.256,0.1151,0.0,1.0,1.0,H,0,0
1781124373.455,0.1151,0.0,1.0,1.0,H,0,0
1781124373.655,0.1151,0.0,1.0,1.0,H,0,0
1781124373.855,0.1151,0.0,1.0,1.0,H,0,0
1781124374.056,0.1151,0.0,1.0,1.0,H,0,0
1781124374.256,0.1151,0.0,1.0,1.0,H,0,0
1781124374.456,0.1151,0.0,1.0,1.0,H,0,0
1781124374.655,0.1151,0.0,1.0,1.0,H,0,0
1781124374.856,0.1151,0.0,1.0,1.0,H,0,0
1781124375.056,0.1151,0.0,1.0,1.0,H,0,0
1781124375.256,0.1151,0.0,1.0,1.0,H,0,0
1781124375.455,0.1151,0.0,1.0,1.0,H,0,0
1781124375.656,0.1151,0.0,1.0,1.0,H,0,0
1781124375.856,0.1151,0.0,1.0,1.0,H,0,0
1781124376.055,0.1151,0.0,1.0,1.0,H,0,0
1781124376.256,0.1151,0.0,1.0,1.0,H,0,0
1781124376.456,0.1151,0.0,1.0,1.0,H,0,0
1781124376.656,0.1151,0.0,1.0,1.0,H,0,0
1781124376.856,0.1151,0.0,1.0,1.0,H,0,0
1781124377.055,0.1151,0.0,1.0,1.0,H,0,0
1781124377.255,0.1151,0.0,1.0,1.0,H,0,0
1781124377.455,0.1151,0.0,1.0,1.0,H,0,0
1781124377.656,0.1151,0.0,1.0,1.0,H,0,0
1781124377.856,0.1151,0.0,1.0,1.0,H,0,0
1781124378.056,0.1151,0.0,1.0,1.0,H,0,0
1781124378.256,0.1151,0.0,1.0,1.0,H,0,0
1781124378.456,0.1151,0.0,1.0,1.0,H,0,0
1781124378.655,0.1151,0.0,1.0,1.0,H,0,0
1781124378.856,0.1151,0.0,1.0,1.0,H,0,0
1781124379.055,0.1151,0.0,1.0,1.0,H,0,0
1781124379.256,0.1151,0.0,1.0,1.0,H,0,0
1781124379.456,0.1151,0.0,1.0,1.0,H,0,0
1781124379.656,0.1151,0.0,1.0,1.0,H,0,0
1781124379.856,0.1151,0.0,1.0,1.0,H,0,0
1781124380.055,0.1151,0.0,1.0,1.0,H,0,0
1781124380.256,0.1151,0.0,1.0,1.0,H,0,0
1781124380.455,0.1151,0.0,1.0,1.0,H,0,0
1781124380.655,0.1151,0.0,1.0,1.0,H,0,0
1781124380.856,0.1151,0.0,1.0,1.0,H,0,0
1781124381.056,0.1151,0.0,1.0,1.0,H,0,0
1781124381.255,0.1151,0.0,1.0,1.0,H,0,0
1781124381.456,0.1151,0.0,1.0,1.0,H,0,0
1781124381.656,0.1151,0.0,1.0,1.0,H,0,0
1781124381.855,0.1151,0.0,1.0,1.0,H,0,0
1781124382.056,0.1151,0.0,1.0,1.0,H,0,0
1781124382.256,0.1151,0.0,1.0,1.0,H,0,0
1781124382.456,0.1151,0.0,1.0,1.0,H,0,0
1781124382.655,0.1151,0.0,1.0,1.0,H,0,0
1781124382.855,0.1151,0.0,1.0,1.0,H,0,0
1781124383.055,0.1151,0.0,1.0,1.0,H,0,0
1781124383.256,0.1151,0.0,1.0,1.0,H,0,0
1781124383.455,0.1151,0.0,1.0,1.0,H,0,0
1781124383.656,0.1151,0.0,1.0,1.0,H,0,0
1781124383.856,0.1151,0.0,1.0,1.0,H,0,0
1781124384.056,0.1151,0.0,1.0,1.0,H,0,0
1781124384.255,0.1151,0.0,1.0,1.0,H,0,0
1781124384.456,0.1151,0.0,1.0,1.0,H,0,0
1781124384.656,0.1151,0.0,1.0,1.0,H,0,0
1781124384.855,0.1151,0.0,1.0,1.0,H,0,0
1781124385.055,0.1151,0.0,1.0,1.0,H,0,0
1781124385.255,0.0227,0.0,1.0,1.0,H,0,1
1781124385.455,0.0227,0.0,1.0,1.0,H,0,1
1781124385.655,0.0227,0.0,1.0,1.0,H,0,1
1781124385.856,0.0227,0.0,1.0,1.0,H,0,1
1781124386.055,0.0227,0.0,1.0,1.0,H,0,1
1781124386.255,0.0227,0.0,1.0,1.0,H,0,1
1781124386.456,0.0227,0.0,1.0,1.0,H,0,1
1781124386.655,0.0227,0.0,1.0,1.0,H,0,1
1781124386.855,0.0227,0.0,1.0,1.0,H,0,1
1781124387.056,0.0227,0.0,1.0,1.0,H,0,1
1781124387.255,0.0227,0.0,1.0,1.0,H,0,1
1781124387.456,0.0227,0.0,1.0,1.0,H,0,1
1781124387.655,0.0227,0.0,1.0,1.0,H,0,1
1781124387.856,0.0227,0.0,1.0,1.0,H,0,1
