sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781125737.019,0.0727,7484.94873,0.9821,1.0,C,0,0
1781125737.219,0.0727,6042.92627,0.981,1.0,C,0,0
1781125737.419,0.0727,4767.945801,0.9801,1.0,C,0,0
1781125737.619,0.0727,2793.462158,0.971,1.0,C,0,0
1781125737.818,0.0727,2082.190918,0.9611,1.0,H,0,0
1781125738.019,0.0727,1527.819458,0.9611,1.0,H,0,0
1781125738.219,0.0727,788.369934,0.9611,1.0,H,0,0
1781125738.418,0.0727,556.735779,0.9611,1.0,H,0,1
1781125738.619,0.1114,391.331879,0.9607,1.0,H,0,1
1781125738.818,0.1114,207.910736,0.9593,1.0,H,0,1
1781125739.019,0.1114,162.959076,0.9593,1.0,H,0,1
1781125739.218,0.1114,136.190445,0.9592,1.0,H,0,1
1781125739.418,0.1114,114.286469,0.9592,1.0,H,0,1
1781125739.619,0.1114,111.895355,0.9593,1.0,H,0,1
1781125739.819,0.1114,112.176468,0.9594,1.0,H,0,1
1781125740.018,0.1114,115.229378,0.9681,1.0,H,0,1
1781125740.218,0.1114,116.688187,0.9696,1.0,H,0,1
1781125740.418,0.1114,118.087929,0.9698,1.0,H,0,1
1781125740.619,0.1114,119.199837,0.9699,1.0,H,0,1
1781125740.819,0.1114,118.184952,0.97,1.0,H,0,1
1781125741.018,0.1114,115.862717,0.97,1.0,H,0,1
1781125741.218,0.1114,107.749474,0.97,1.0,H,0,1
1781125741.419,0.1114,102.49205,0.97,1.0,H,0,1
1781125741.619,0.1114,96.833046,0.97,1.0,H,0,1
1781125741.819,0.1114,84.599808,0.97,1.0,H,0,1
1781125742.018,0.1114,78.162468,0.97,1.0,H,0,1
1781125742.218,0.1114,71.754456,0.97,1.0,H,0,1
1781125742.418,0.1114,58.928379,0.9701,1.0,H,0,1
1781125742.619,0.1114,52.045231,0.9701,1.0,H,0,1
1781125742.819,0.1114,44.638252,0.9702,1.0,H,0,1
1781125743.018,0.1114,27.840538,0.9703,1.0,H,0,1
1781125743.219,0.1114,20.279467,0.9703,1.0,H,0,1
1781125743.418,0.1114,13.879746,0.9704,1.0,H,0,1
1781125743.619,0.1114,4.01134,0.9734,1.0,H,0,1
1781125743.818,0.1114,1.587908,0.9757,1.0,H,0,1
1781125744.018,0.1114,0.885265,0.976,1.0,H,0,1
1781125744.219,0.1114,0.202864,0.9762,1.0,H,0,1
1781125744.419,0.1114,0.120172,0.9767,1.0,H,0,1
1781125744.619,0.1114,0.088597,0.9778,1.0,H,0,1
1781125744.819,0.1114,0.056788,0.9791,1.0,H,0,1
1781125745.019,0.1114,0.042987,0.9878,1.0,H,0,1
1781125745.218,0.1114,0.033479,0.9977,1.0,H,0,1
1781125745.418,0.1114,0.025011,0.9977,1.0,H,0,1
1781125745.619,0.1114,0.020393,0.9977,1.0,H,0,1
1781125745.819,0.1114,0.015546,0.9977,1.0,H,0,1
1781125746.019,0.1114,0.006009,0.9992,1.0,H,0,1
1781125746.219,0.1114,0.00407,0.9994,1.0,H,0,1
1781125746.418,0.1114,0.002872,0.9995,1.0,H,0,1
1781125746.618,0.1114,0.00169,0.9996,1.0,H,0,1
1781125746.819,0.1114,0.001503,0.9997,1.0,H,0,1
1781125747.019,0.1114,0.001416,0.9997,1.0,H,0,1
1781125747.218,0.1114,0.001333,0.9997,1.0,H,0,1
1781125747.418,0.1114,0.001328,0.9997,1.0,H,0,1
1781125747.619,0.1114,0.001321,0.9998,1.0,H,0,1
1781125747.818,0.1114,0.001314,0.9998,1.0,H,0,1
1781125748.018,0.1114,0.001328,0.9998,1.0,H,0,1
1781125748.218,0.1114,0.001301,0.9998,1.0,H,0,1
1781125748.418,0.1114,0.001193,0.9998,1.0,H,0,1
1781125748.618,0.1114,0.001172,0.9998,1.0,H,0,1
1781125748.818,0.1114,0.00119,0.9998,1.0,H,0,1
1781125749.018,0.1114,0.001182,0.9998,1.0,H,0,1
1781125749.219,0.1114,0.001197,0.9998,1.0,H,0,1
1781125749.419,0.1114,0.001237,0.9998,1.0,H,0,1
1781125749.619,0.1114,0.001318,0.9998,1.0,H,0,1
1781125749.818,0.1114,0.001413,0.9998,1.0,H,0,1
1781125750.018,0.1114,0.001573,0.9998,1.0,H,0,1
1781125750.218,0.1114,0.001931,0.9997,1.0,H,0,1
1781125750.418,0.1114,0.002068,0.9998,1.0,H,0,1
1781125750.618,0.1114,0.002213,0.9998,1.0,H,0,1
1781125750.819,0.1114,0.002534,0.9998,1.0,H,0,1
1781125751.019,0.1114,0.002705,0.9998,1.0,H,0,1
1781125751.218,0.1114,0.002953,0.9997,1.0,H,0,1
1781125751.418,0.1114,0.003686,0.9998,1.0,H,0,1
1781125751.618,0.1114,0.004102,0.9998,1.0,H,0,1
1781125751.819,0.1114,0.004412,0.9998,1.0,H,0,1
1781125752.019,0.1114,0.005196,0.9998,1.0,H,0,1
1781125752.219,0.1114,0.005579,0.9998,1.0,H,0,1
1781125752.418,0.1114,0.00611,0.9998,1.0,H,0,1
1781125752.619,0.1114,0.007286,0.9998,1.0,H,0,1
1781125752.819,0.1114,0.007798,0.9998,1.0,H,0,1
1781125753.019,0.1114,0.008183,0.9998,1.0,H,0,1
1781125753.219,0.1114,0.009005,0.9998,1.0,H,0,1
1781125753.419,0.1114,0.009178,0.9998,1.0,H,0,1
1781125753.619,0.1114,0.00926,0.9998,1.0,H,0,1
1781125753.818,0.1114,0.00952,0.9998,1.0,H,0,1
1781125754.019,0.1114,0.009605,0.9998,1.0,H,0,1
1781125754.219,0.1114,0.009743,0.9998,1.0,H,0,1
1781125754.419,0.1114,0.010211,0.9998,1.0,H,0,1
1781125754.619,0.1114,0.010722,0.9998,1.0,H,0,1
1781125754.818,0.1114,0.011315,0.9998,1.0,H,0,1
1781125755.019,0.1114,0.012517,0.9998,1.0,H,0,1
1781125755.219,0.1114,0.012984,0.9998,1.0,H,0,1
1781125755.419,0.1114,0.013416,0.9998,1.0,H,0,1
1781125755.619,0.1114,0.014534,0.9998,1.0,H,0,1
1781125755.819,0.1114,0.014942,0.9998,1.0,H,0,1
1781125756.019,0.1114,0.015467,0.9998,1.0,H,0,1
1781125756.219,0.1114,0.016378,0.9998,1.0,H,0,1
1781125756.418,0.1114,0.016803,0.9998,1.0,H,0,1
1781125756.619,0.1114,0.017133,0.9998,1.0,H,0,1
1781125756.819,0.1114,0.017611,0.9998,1.0,H,0,1
1781125757.019,0.1114,0.017807,0.9998,1.0,H,0,1
1781125757.219,0.1114,0.017921,0.9998,1.0,H,0,1
1781125757.419,0.1114,0.019046,0.9998,1.0,H,0,1
1781125757.619,0.1114,0.020369,0.9997,1.0,H,0,1
1781125757.818,0.1114,0.021989,0.9997,1.0,H,0,1
1781125758.018,0.1114,0.028942,0.9996,1.0,H,0,1
1781125758.218,0.1114,0.033312,0.9988,1.0,H,0,1
1781125758.419,0.1114,0.035824,0.9981,1.0,H,0,1
1781125758.619,0.1114,0.03438,0.9975,1.0,H,0,1
1781125758.819,0.1114,0.033586,0.9975,1.0,H,0,1
1781125759.019,0.1114,0.033015,0.9975,1.0,H,0,1
1781125759.219,0.1114,0.031722,0.9975,1.0,H,0,1
1781125759.418,0.1114,0.031082,0.9975,1.0,H,0,1
1781125759.619,0.1114,0.030381,0.9975,1.0,H,0,1
1781125759.818,0.1114,0.029058,0.9975,1.0,H,0,1
1781125760.019,0.1114,0.028521,0.9975,1.0,H,0,1
1781125760.219,0.1114,0.028017,0.9975,1.0,H,0,1
1781125760.419,0.1114,0.027162,0.9975,1.0,H,0,1
1781125760.618,0.1114,0.026762,0.9975,1.0,H,0,1
1781125760.818,0.1114,0.026407,0.9975,1.0,H,0,1
1781125761.018,0.1114,0.025388,0.9975,1.0,H,0,1
1781125761.218,0.1114,0.025033,0.9975,1.0,H,0,1
1781125761.418,0.1114,0.024732,0.9975,1.0,H,0,1
1781125761.618,0.1114,0.023933,0.9975,1.0,H,0,1
1781125761.819,0.1114,0.023546,0.9975,1.0,H,0,1
1781125762.018,0.1114,0.023364,0.9975,1.0,H,0,1
1781125762.219,0.1114,0.023279,0.9975,1.0,H,0,1
1781125762.418,0.1114,0.023416,0.9975,1.0,H,0,1
1781125762.619,0.1114,0.023498,0.9975,1.0,H,0,1
1781125762.818,0.1114,0.0239,0.9975,1.0,H,0,1
1781125763.019,0.1114,0.024336,0.9975,1.0,H,0,1
1781125763.219,0.1114,0.024791,0.9975,1.0,H,0,1
1781125763.419,0.1114,0.026241,0.9975,1.0,H,0,1
1781125763.619,0.1114,0.027096,0.9975,1.0,H,0,1
1781125763.819,0.1114,0.028171,0.9975,1.0,H,0,1
1781125764.018,0.1114,0.030624,0.9976,1.0,H,0,1
1781125764.219,0.1114,0.031806,0.9976,1.0,H,0,1
1781125764.419,0.1114,0.033127,0.9976,1.0,H,0,1
1781125764.618,0.1114,0.035978,0.9976,1.0,H,0,1
1781125764.818,0.1114,0.037597,0.9976,1.0,H,0,1
1781125765.018,0.1114,0.039298,0.9977,1.0,H,0,1
1781125765.218,0.1114,0.042181,0.9977,1.0,H,0,1
1781125765.419,0.1114,0.042758,0.9978,1.0,H,0,1
1781125765.619,0.1114,0.041147,0.9986,1.0,H,0,1
1781125765.819,0.1114,0.039438,0.9999,1.0,H,0,1
1781125766.018,0.1114,0.040942,0.9999,1.0,H,0,1
1781125766.219,0.1114,0.042932,0.9999,1.0,H,0,1
1781125766.419,0.1114,0.046587,0.9999,1.0,H,0,1
1781125766.618,0.1114,0.048875,0.9999,1.0,H,0,1
1781125766.819,0.1114,0.05065,0.9999,1.0,H,0,1
1781125767.019,0.1114,0.055213,0.9999,1.0,H,0,1
1781125767.219,0.1114,0.057896,0.9999,1.0,H,0,1
1781125767.419,0.1114,0.061077,0.9999,1.0,H,0,1
1781125767.619,0.1114,0.067826,0.9999,1.0,H,0,1
1781125767.819,0.1114,0.071343,0.9999,1.0,H,0,1
1781125768.018,0.1114,0.075558,0.9999,1.0,H,0,1
1781125768.218,0.1114,0.083808,0.9999,1.0,H,0,1
1781125768.419,0.1114,0.087741,0.9999,1.0,H,0,1
1781125768.619,0.1114,0.091247,0.9999,1.0,H,0,1
1781125768.819,0.1114,0.097706,0.9999,1.0,H,0,1
1781125769.018,0.1114,0.101763,0.9999,1.0,H,0,1
1781125769.219,0.1114,0.10624,0.9999,1.0,H,0,1
1781125769.419,0.1114,0.115067,0.9999,1.0,H,0,1
1781125769.619,0.1114,0.119272,0.9999,1.0,H,0,1
1781125769.819,0.1114,0.123947,0.9999,1.0,H,0,1
1781125770.019,0.1114,0.133628,0.9999,1.0,H,0,1
1781125770.219,0.1114,0.139162,0.9999,1.0,H,0,1
1781125770.419,0.1114,0.145635,0.9999,1.0,H,0,1
1781125770.619,0.1114,0.158822,0.9999,1.0,H,0,1
1781125770.819,0.1114,0.166796,0.9999,1.0,H,0,1
1781125771.019,0.1114,0.175063,0.9999,1.0,H,0,1
1781125771.219,0.1114,0.194602,0.9999,1.0,H,0,1
1781125771.419,0.1114,0.204152,0.9999,1.0,H,0,1
1781125771.619,0.1114,0.21521,0.9999,1.0,H,0,1
1781125771.819,0.1114,0.234948,0.9999,1.0,H,0,1
1781125772.019,0.1114,0.244275,0.9999,1.0,H,0,1
1781125772.219,0.1114,0.254883,0.9999,1.0,H,0,1
1781125772.419,0.1114,0.285312,0.9999,1.0,H,0,1
1781125772.619,0.1114,0.311928,0.9999,1.0,H,0,1
1781125772.819,0.1114,0.347776,0.9998,1.0,H,0,1
1781125773.019,0.1114,0.436418,0.9994,1.0,H,0,1
1781125773.219,0.1114,0.465377,0.9991,1.0,H,0,1
1781125773.419,0.1114,0.470869,0.9988,1.0,H,0,1
1781125773.619,0.1114,0.473447,0.9988,1.0,H,0,1
1781125773.819,0.1114,0.471696,0.9988,1.0,H,0,1
1781125774.019,0.1114,0.468365,0.9988,1.0,H,0,1
1781125774.219,0.1114,0.4605,0.9988,1.0,H,0,1
1781125774.419,0.1114,0.456388,0.9988,1.0,H,0,1
1781125774.619,0.1114,0.452632,0.9988,1.0,H,0,1
1781125774.819,0.1114,0.446499,0.9988,1.0,H,0,1
1781125775.019,0.1114,0.446014,0.9988,1.0,H,0,1
1781125775.219,0.1114,0.448219,0.9988,1.0,H,0,1
1781125775.418,0.1114,0.451424,0.9988,1.0,H,0,1
1781125775.618,0.1114,0.454967,0.9988,1.0,H,0,1
1781125775.819,0.1114,0.459314,0.9988,1.0,H,0,1
1781125776.019,0.1114,0.468018,0.9988,1.0,H,0,1
1781125776.219,0.1114,0.473427,0.9988,1.0,H,0,1
1781125776.418,0.1114,0.480306,0.9988,1.0,H,0,1
1781125776.619,0.1114,0.501525,0.9988,1.0,H,0,1
1781125776.819,0.1114,0.514609,0.9988,1.0,H,0,1
1781125777.019,0.1114,0.528266,0.9988,1.0,H,0,1
1781125777.219,0.1114,0.565892,0.9988,1.0,H,0,1
1781125777.419,0.1114,0.592118,0.9988,1.0,H,0,1
1781125777.619,0.1114,0.62263,0.9988,1.0,H,0,1
1781125777.818,0.1114,0.693751,0.9988,1.0,H,0,1
1781125778.019,0.1114,0.732973,0.9988,1.0,H,0,1
1781125778.219,0.1114,0.775396,0.9988,1.0,H,0,1
1781125778.418,0.1114,0.88407,0.9988,1.0,H,0,1
1781125778.618,0.1114,0.940814,0.9988,1.0,H,0,1
1781125778.819,0.1114,1.001993,0.9988,1.0,H,0,1
1781125779.019,0.1114,1.142761,0.9988,1.0,H,0,1
1781125779.219,0.1114,1.219829,0.9988,1.0,H,0,1
1781125779.418,0.1114,1.308144,0.9988,1.0,H,0,1
1781125779.618,0.1114,1.496127,0.9988,1.0,H,0,1
1781125779.819,0.1114,1.604966,0.9989,1.0,H,0,1
1781125780.018,0.1114,1.725939,0.9989,1.0,H,0,1
1781125780.218,0.1114,2.001631,0.999,1.0,H,0,1
1781125780.418,0.1114,2.146707,0.9993,1.0,H,0,1
1781125780.619,0.1114,2.318358,0.9997,1.0,H,0,1
1781125780.819,0.1114,2.709639,1.0,1.0,H,0,1
1781125781.019,0.1114,2.911947,1.0,1.0,H,0,1
1781125781.219,0.1114,3.132125,1.0,1.0,H,0,1
1781125781.419,0.1114,3.601191,1.0,1.0,H,0,1
1781125781.619,0.1114,3.849268,1.0,1.0,H,0,1
1781125781.818,0.1114,4.117864,1.0,1.0,H,0,1
1781125782.019,0.1114,4.714256,1.0,1.0,H,0,1
1781125782.219,0.1114,5.068834,1.0,1.0,H,0,1
1781125782.419,0.1114,5.444486,1.0,1.0,H,0,1
1781125782.619,0.1114,6.328099,1.0,1.0,H,0,1
1781125782.819,0.1114,6.850956,1.0,1.0,H,0,1
1781125783.019,0.1114,7.326173,1.0,1.0,H,0,1
1781125783.219,0.1114,8.172795,0.9999,1.0,H,0,1
1781125783.419,0.1114,8.733624,0.9999,1.0,H,0,1
1781125783.619,0.1114,9.265894,0.9999,1.0,H,0,1
1781125783.819,0.1114,10.25574,0.9996,1.0,H,0,1
1781125784.019,0.1114,11.168416,0.9995,1.0,H,0,1
1781125784.219,0.1114,12.279589,0.9993,1.0,H,0,1
1781125784.418,0.1114,14.771688,0.9992,1.0,H,0,1
1781125784.619,0.1114,15.956129,0.9992,1.0,H,0,1
1781125784.818,0.1114,17.16349,0.9992,1.0,H,0,1
1781125785.019,0.1114,18.80057,0.9992,1.0,H,0,1
1781125785.218,0.1114,18.886578,0.9991,1.0,H,0,1
1781125785.418,0.1114,18.742638,0.9991,1.0,H,0,1
1781125785.619,0.1114,17.994951,0.9991,1.0,H,0,1
1781125785.819,0.1114,17.472168,0.9985,1.0,H,0,1
1781125786.019,0.1114,16.90955,0.9985,1.0,H,0,1
1781125786.218,0.1114,15.728419,0.9984,1.0,H,0,1
1781125786.419,0.1114,15.237944,0.9984,1.0,H,0,1
1781125786.618,0.1114,14.981096,0.9983,1.0,H,0,1
1781125786.818,0.1114,15.18549,0.9979,1.0,H,0,1
1781125787.019,0.1114,15.682435,0.9979,1.0,H,0,1
1781125787.219,0.1114,16.4245,0.9979,1.0,H,0,1
1781125787.419,0.1114,18.350157,0.9979,1.0,H,0,1
1781125787.619,0.1114,19.188931,0.9979,1.0,H,0,1
1781125787.818,0.1114,19.97665,0.9979,1.0,H,0,1
1781125788.018,0.1114,21.688688,0.9978,1.0,H,0,1
1781125788.218,0.1114,22.649445,0.9978,1.0,H,0,1
1781125788.418,0.1114,23.436684,0.9978,1.0,H,0,1
1781125788.618,0.1114,24.044718,0.9976,1.0,H,0,1
1781125788.818,0.1114,24.307095,0.9976,1.0,H,0,1
1781125789.019,0.1114,24.178808,0.9974,1.0,H,0,1
1781125789.219,0.1114,25.376425,0.9969,1.0,H,0,1
1781125789.419,0.1114,29.538448,0.9952,1.0,X,0,1
1781125789.618,0.1114,42.384552,0.992,1.0,X,0,1
1781125789.818,0.1114,179.313553,0.9897,1.0,X,0,1
1781125790.018,0.1114,387.656433,0.9894,1.0,X,0,1
1781125790.219,0.1114,793.556274,0.9883,1.0,X,0,1
1781125790.418,0.1114,2560.397949,0.9875,1.0,X,0,1
