sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781116298.363,0.1396,2.858954,0.9239,1.0,H,0,1
1781116298.563,0.1396,3.484806,0.917,1.0,H,0,1
1781116298.763,0.1396,5.337513,0.9131,1.0,H,0,1
1781116298.964,0.1396,6.147254,0.9131,1.0,H,0,1
1781116299.163,0.1396,6.932448,0.9131,1.0,H,0,1
1781116299.363,0.1396,8.499166,0.9262,1.0,H,0,1
1781116299.563,0.1396,9.117869,0.933,1.0,H,0,1
1781116299.763,0.1396,9.547165,0.9373,1.0,H,0,1
1781116299.963,0.1396,9.965348,0.9303,1.0,H,0,1
1781116300.163,0.1396,10.075635,0.9197,1.0,H,0,1
1781116300.363,0.1396,10.137141,0.9198,1.0,H,0,1
1781116300.563,0.1396,10.16816,0.9199,1.0,H,0,1
1781116300.763,0.1396,10.208449,0.92,1.0,H,0,1
1781116300.964,0.1396,10.266702,0.92,1.0,H,0,1
1781116301.163,0.1396,10.602348,0.9117,1.0,H,0,1
1781116301.363,0.1396,11.086646,0.9075,1.0,H,0,1
1781116301.563,0.1396,11.69703,0.905,1.0,H,0,1
1781116301.763,0.1396,12.934171,0.9106,1.0,H,0,1
1781116301.963,0.1396,13.499716,0.9174,1.0,H,0,1
1781116302.163,0.1396,14.024601,0.9174,1.0,H,0,1
1781116302.363,0.1396,14.966604,0.9174,1.0,H,0,1
1781116302.563,0.1396,15.210314,0.9148,1.0,H,0,1
1781116302.763,0.1396,15.255548,0.9106,1.0,H,0,1
1781116302.963,0.1396,15.206265,0.9027,1.0,H,0,1
1781116303.163,0.1396,15.187572,0.9027,1.0,H,0,1
1781116303.363,0.1396,15.170956,0.9115,1.0,H,0,1
1781116303.563,0.1396,15.184017,0.9141,1.0,H,0,1
1781116303.763,0.1396,15.213796,0.9116,1.0,H,0,1
1781116303.963,0.1396,15.215306,0.9096,1.0,H,0,1
1781116304.163,0.1396,15.212034,0.9096,1.0,H,0,1
1781116304.363,0.1396,15.210817,0.9097,1.0,H,0,1
1781116304.563,0.1396,15.207273,0.9097,1.0,H,0,1
1781116304.763,0.1396,15.187325,0.9124,1.0,H,0,1
1781116304.963,0.1396,15.162422,0.9145,1.0,H,0,1
1781116305.163,0.1396,15.134635,0.9134,1.0,H,0,1
1781116305.363,0.1396,15.101735,0.9129,1.0,H,0,1
1781116305.563,0.1396,15.08474,0.9122,1.0,H,0,1
1781116305.763,0.1396,15.078938,0.9239,1.0,H,0,1
1781116305.963,0.1396,14.390964,0.9309,1.0,H,0,1
1781116306.163,0.1396,13.905611,0.93,1.0,H,0,1
1781116306.363,0.1396,13.552567,0.9292,1.0,H,0,1
1781116306.563,0.1396,12.57907,0.929,1.0,H,0,1
1781116306.764,0.1396,11.68573,0.9288,1.0,H,0,1
1781116306.963,0.1396,10.562638,0.9284,1.0,H,0,1
1781116307.163,0.1396,8.657505,0.9284,1.0,H,0,1
1781116307.363,0.1396,8.234299,0.9306,1.0,H,0,1
1781116307.563,0.1396,8.089487,0.9368,1.0,H,0,1
1781116307.763,0.1396,8.07804,0.9368,1.0,H,0,1
1781116307.963,0.1396,8.071442,0.9366,1.0,H,0,1
1781116308.163,0.1396,8.064071,0.9365,1.0,H,0,1
1781116308.363,0.1396,8.511988,0.9231,1.0,H,0,1
1781116308.563,0.1396,8.881642,0.9271,1.0,H,0,1
1781116308.763,0.1396,9.146504,0.9314,1.0,H,0,1
1781116308.963,0.1396,9.236549,0.9337,1.0,H,0,1
1781116309.163,0.1396,9.07459,0.9336,1.0,H,0,1
1781116309.363,0.1396,8.790287,0.9333,1.0,H,0,1
1781116309.563,0.1396,8.002566,0.9327,1.0,H,0,1
1781116309.764,0.1396,7.535246,0.9306,1.0,H,0,1
1781116309.964,0.1396,7.040709,0.9303,1.0,H,0,1
1781116310.163,0.1396,6.569679,0.9377,1.0,H,0,1
1781116310.363,0.1396,6.685947,0.9253,1.0,H,0,1
1781116310.563,0.1396,7.007352,0.9214,1.0,H,0,1
1781116310.763,0.1396,8.829147,0.9195,1.0,H,0,1
1781116310.964,0.1396,10.237699,0.9238,1.0,H,0,1
1781116311.163,0.1396,11.667665,0.9263,1.0,H,0,1
1781116311.363,0.1396,14.37452,0.9283,1.0,H,0,1
1781116311.563,0.1396,15.766763,0.9283,1.0,H,0,1
1781116311.763,0.1396,17.200571,0.9283,1.0,H,0,1
1781116311.963,0.1396,18.777637,0.9197,1.0,H,0,1
1781116312.163,0.1396,18.813473,0.9069,1.0,H,0,1
1781116312.363,0.1396,18.820175,0.8963,1.0,H,0,1
1781116312.563,0.1396,18.597652,0.8832,1.0,H,0,1
1781116312.763,0.1396,18.444271,0.8828,1.0,H,0,1
1781116312.963,0.1396,18.334068,0.8815,1.0,H,0,1
1781116313.164,0.1396,18.329441,0.8811,1.0,H,0,1
1781116313.363,0.1396,18.431097,0.8825,1.0,H,0,1
1781116313.563,0.1396,18.520132,0.8833,1.0,H,0,1
1781116313.763,0.1396,18.343697,0.8841,1.0,H,0,1
1781116313.963,0.1396,18.11371,0.8841,1.0,H,0,1
1781116314.163,0.1396,17.946699,0.8843,1.0,H,0,1
1781116314.363,0.1396,18.090054,0.8746,1.0,H,0,1
1781116314.563,0.1396,18.376322,0.8749,1.0,H,0,1
1781116314.763,0.1396,18.674299,0.8773,1.0,H,0,1
1781116314.963,0.1396,19.073912,0.8818,1.0,H,0,1
1781116315.163,0.1396,19.212893,0.8818,1.0,H,0,1
1781116315.363,0.1396,19.320328,0.8819,1.0,H,0,1
1781116315.563,0.1396,19.5109,0.8921,1.0,H,0,1
1781116315.763,0.1396,19.534317,0.8968,1.0,H,0,1
1781116315.963,0.1396,19.477474,0.8999,1.0,H,0,1
1781116316.163,0.1396,19.310966,0.8979,1.0,H,0,1
1781116316.363,0.1396,19.202814,0.8964,1.0,H,0,1
1781116316.563,0.1396,19.169006,0.8928,1.0,H,0,1
1781116316.763,0.1396,19.174637,0.8934,1.0,H,0,1
1781116316.963,0.1396,19.191877,0.8932,1.0,H,0,1
1781116317.163,0.1396,19.183458,0.8938,1.0,H,0,1
1781116317.363,0.1396,19.102045,0.8989,1.0,H,0,1
1781116317.563,0.1396,19.057777,0.8982,1.0,H,0,1
1781116317.763,0.1396,19.045359,0.9102,1.0,H,0,1
1781116317.963,0.1396,18.902056,0.9158,1.0,H,0,1
1781116318.164,0.1396,18.532776,0.9159,1.0,H,0,1
1781116318.363,0.1396,17.774101,0.9138,1.0,H,0,1
1781116318.563,0.1396,15.413943,0.905,1.0,H,0,1
1781116318.763,0.1396,14.063497,0.905,1.0,H,0,1
1781116318.963,0.1396,12.542278,0.905,1.0,H,0,1
1781116319.163,0.1396,8.779014,0.9043,1.0,H,0,1
1781116319.363,0.1396,7.239894,0.9081,1.0,H,0,1
1781116319.563,0.1396,6.571076,0.9207,1.0,H,0,1
1781116319.763,0.1396,6.883559,0.9394,1.0,H,0,1
1781116319.963,0.1396,6.942544,0.946,1.0,H,0,1
1781116320.163,0.1396,6.99398,0.9467,1.0,H,0,1
1781116320.363,0.1396,7.120817,0.9513,1.0,H,0,1
1781116320.563,0.1396,7.151347,0.955,1.0,H,0,1
1781116320.763,0.1396,7.138334,0.9548,1.0,H,0,1
1781116320.963,0.1396,7.062504,0.9529,1.0,H,0,1
1781116321.163,0.1396,7.045748,0.9514,1.0,H,0,1
1781116321.363,0.1396,7.02924,0.9514,1.0,H,0,1
1781116321.563,0.1396,6.995351,0.9597,1.0,H,0,1
1781116321.763,0.1396,6.991648,0.9623,1.0,H,0,1
1781116321.963,0.1396,7.026109,0.9574,1.0,H,0,1
1781116322.163,0.1396,7.427952,0.9522,1.0,H,0,1
1781116322.363,0.1396,8.018074,0.9516,1.0,H,0,1
1781116322.563,0.1396,8.850345,0.9511,1.0,H,0,1
1781116322.763,0.1396,10.668121,0.9511,1.0,H,0,1
1781116322.963,0.1396,11.600817,0.9511,1.0,H,0,1
1781116323.163,0.1396,12.442204,0.9511,1.0,H,0,1
1781116323.364,0.1396,13.780583,0.9516,1.0,H,0,1
1781116323.563,0.1396,14.34547,0.9531,1.0,H,0,1
1781116323.764,0.1396,14.753259,0.9546,1.0,H,0,1
1781116323.963,0.1396,15.159975,0.9579,1.0,H,0,1
1781116324.163,0.1396,15.241889,0.9579,1.0,H,0,1
1781116324.363,0.1396,15.226931,0.9581,1.0,H,0,1
1781116324.563,0.1396,15.188359,0.9569,1.0,H,0,1
1781116324.763,0.1396,15.279975,0.9533,1.0,H,0,1
1781116324.963,0.1396,15.395496,0.9534,1.0,H,0,1
1781116325.164,0.1396,16.486383,0.9467,1.0,H,0,1
1781116325.363,0.1396,17.820873,0.9453,1.0,H,0,1
1781116325.563,0.1396,19.412415,0.9449,1.0,H,0,1
1781116325.763,0.1396,21.967245,0.9504,1.0,H,0,1
1781116325.963,0.1396,22.555138,0.9558,1.0,H,0,1
1781116326.163,0.1396,22.791752,0.9555,1.0,H,0,1
1781116326.363,0.1396,22.910189,0.9498,1.0,H,0,1
1781116326.563,0.1396,22.883924,0.9473,1.0,H,0,1
1781116326.763,0.1396,22.894924,0.9492,1.0,H,0,1
1781116326.963,0.1396,22.933506,0.9503,1.0,H,0,1
1781116327.163,0.1396,22.871225,0.9505,1.0,H,0,1
1781116327.363,0.1396,22.723223,0.9478,1.0,H,0,1
1781116327.563,0.1396,22.548807,0.9449,1.0,H,0,1
1781116327.763,0.1396,22.631149,0.9444,1.0,H,0,1
1781116327.964,0.1396,22.788034,0.9444,1.0,H,0,1
1781116328.163,0.1396,23.210129,0.9458,1.0,H,0,1
1781116328.363,0.1396,23.425913,0.9471,1.0,H,0,1
1781116328.563,0.1396,23.4704,0.9473,1.0,H,0,1
1781116328.764,0.1396,23.283136,0.9435,1.0,H,0,1
1781116328.963,0.1396,23.23538,0.9421,1.0,H,0,1
1781116329.163,0.1396,23.200899,0.9421,1.0,H,0,1
1781116329.363,0.1396,23.229715,0.9522,1.0,H,0,1
1781116329.563,0.1396,23.374428,0.9544,1.0,H,0,1
1781116329.763,0.1396,23.478704,0.9525,1.0,H,0,1
1781116329.963,0.1396,23.385548,0.9505,1.0,H,0,1
1781116330.163,0.1396,23.484978,0.9502,1.0,H,0,1
1781116330.363,0.1396,23.779926,0.95,1.0,H,0,1
1781116330.563,0.1396,24.396341,0.9498,1.0,H,0,1
1781116330.763,0.1396,24.511015,0.9498,1.0,H,0,1
1781116330.963,0.1396,24.505308,0.9498,1.0,H,0,1
1781116331.163,0.1396,24.38542,0.9501,1.0,H,0,1
1781116331.363,0.1396,24.252119,0.9499,1.0,H,0,1
1781116331.563,0.1396,23.996149,0.9495,1.0,H,0,1
1781116331.763,0.1396,23.139338,0.9472,1.0,H,0,1
1781116331.963,0.1396,22.93261,0.9456,1.0,H,0,1
1781116332.163,0.1396,22.927448,0.9505,1.0,H,0,1
1781116332.363,0.1396,23.076248,0.9567,1.0,H,0,1
1781116332.563,0.1396,23.127096,0.9583,1.0,H,0,1
1781116332.764,0.1396,22.878265,0.9598,1.0,H,0,1
1781116332.963,0.1396,21.281431,0.9603,1.0,H,0,1
1781116333.162,0.1396,20.262964,0.9603,1.0,H,0,1
1781116333.363,0.1396,19.909359,0.9498,1.0,H,0,1
1781116333.563,0.1396,21.590477,0.9452,1.0,H,0,1
1781116333.764,0.1396,22.914402,0.9486,1.0,H,0,1
1781116333.963,0.1396,24.274092,0.9547,1.0,H,0,1
1781116334.163,0.1396,27.129076,0.9546,1.0,H,0,1
1781116334.363,0.1396,28.563379,0.9545,1.0,H,0,1
1781116334.563,0.1396,29.649561,0.9517,1.0,H,0,1
1781116334.763,0.1396,30.28586,0.9365,1.0,H,0,1
1781116334.963,0.1396,30.706791,0.922,1.0,H,0,1
1781116335.163,0.1396,31.200712,0.91,1.0,H,0,1
1781116335.363,0.1396,30.779825,0.8955,1.0,H,0,1
1781116335.563,0.1396,30.26639,0.895,1.0,H,0,1
1781116335.763,0.1396,29.691492,0.8945,1.0,H,0,1
1781116335.963,0.1396,28.661467,0.8973,1.0,H,0,1
1781116336.163,0.1396,28.458319,0.899,1.0,H,0,1
1781116336.363,0.1396,28.464275,0.9,1.0,H,0,1
1781116336.563,0.1396,28.45439,0.8997,1.0,H,0,1
1781116336.763,0.1396,28.440855,0.8997,1.0,H,0,1
1781116336.963,0.1396,28.396019,0.8981,1.0,H,0,1
1781116337.163,0.1396,28.256704,0.9001,1.0,H,0,1
1781116337.364,0.1396,28.190599,0.901,1.0,H,0,1
1781116337.563,0.1396,28.425505,0.8984,1.0,H,0,1
1781116337.763,0.1396,29.089827,0.891,1.0,H,0,0
1781116337.963,0.0665,29.127758,0.8822,1.0,H,0,1
1781116338.163,0.0665,29.084024,0.8723,1.0,H,0,1
1781116338.363,0.0665,28.805004,0.8675,1.0,H,0,1
1781116338.563,0.0665,28.101223,0.8668,1.0,H,0,1
1781116338.763,0.0665,27.205175,0.8662,1.0,H,0,1
1781116338.963,0.0665,26.031347,0.8667,1.0,H,0,1
1781116339.163,0.0665,25.869043,0.8688,1.0,H,0,1
1781116339.363,0.0665,25.822199,0.8721,1.0,H,0,1
1781116339.563,0.0665,25.823751,0.8722,1.0,H,0,1
1781116339.763,0.0665,25.819126,0.8722,1.0,H,0,1
1781116339.963,0.0665,25.783346,0.8716,1.0,H,0,1
1781116340.163,0.0665,25.686483,0.8696,1.0,H,0,1
1781116340.363,0.0665,25.654905,0.8692,1.0,H,0,1
1781116340.563,0.0665,25.62631,0.8692,1.0,H,0,1
1781116340.764,0.0665,25.287235,0.8843,1.0,H,0,1
1781116340.963,0.0665,24.587847,0.8868,1.0,H,0,1
1781116341.163,0.0665,23.488163,0.8866,1.0,H,0,1
1781116341.363,0.0665,20.914211,0.8852,1.0,H,0,1
1781116341.563,0.0665,19.414928,0.8844,1.0,H,0,1
1781116341.762,0.0665,17.723478,0.8844,1.0,H,0,1
1781116341.963,0.0665,14.311226,0.893,1.0,H,0,1
1781116342.163,0.0665,13.521944,0.9071,1.0,H,0,1
1781116342.363,0.0665,13.440443,0.9191,1.0,H,0,1
1781116342.563,0.0665,12.358891,0.9398,1.0,H,0,1
1781116342.763,0.0665,12.228683,0.9423,1.0,H,0,1
1781116342.963,0.0665,12.890179,0.9425,1.0,H,0,1
1781116343.163,0.0665,14.734628,0.9428,1.0,H,0,1
1781116343.363,0.0665,15.52059,0.9429,1.0,H,0,1
1781116343.563,0.0665,16.004299,0.9429,1.0,H,0,1
1781116343.763,0.0665,16.12995,0.9429,1.0,H,0,1
1781116343.964,0.0665,16.024748,0.9423,1.0,H,0,1
1781116344.163,0.0665,15.951501,0.9416,1.0,H,0,1
1781116344.363,0.0427,15.952708,0.9437,0.0275,H,1,1
1781116344.563,0.0427,16.035795,0.9446,1.0,H,0,1
1781116344.763,0.0427,16.170567,0.9446,1.0,H,0,1
1781116344.963,0.0168,16.082201,0.9492,0.1369,H,1,1
1781116345.163,0.0168,15.385719,0.9553,0.1367,H,1,1
1781116345.364,0.0168,14.601886,0.9642,0.1367,H,1,1
1781116345.563,0.0168,12.725652,0.9779,0.1273,H,1,1
1781116345.763,0.0168,11.698251,0.978,0.1215,H,1,1
1781116345.963,0.0168,11.068582,0.9787,0.0243,H,1,1
1781116346.163,0.0168,10.848587,0.9799,0.021,H,1,1
1781116346.363,0.0168,10.952492,0.9807,0.0187,H,1,1
1781116346.563,0.0168,11.040811,0.9809,1.0,H,0,1
1781116346.763,0.0168,11.061873,0.9807,1.0,H,0,1
1781116346.963,0.0168,11.033713,0.9805,1.0,H,0,1
1781116347.163,0.0168,11.007452,0.9804,0.0232,H,1,1
1781116347.363,0.0559,10.961429,0.9823,1.0,H,0,1
1781116347.563,0.0559,10.897328,0.9831,1.0,H,0,1
1781116347.763,0.0559,10.774642,0.9834,1.0,H,0,1
1781116347.963,0.0559,10.361564,0.9832,1.0,H,0,1
1781116348.163,0.0559,10.119235,0.9832,1.0,H,0,1
1781116348.363,0.0559,9.839648,0.9834,1.0,H,0,1
1781116348.563,0.0559,9.440877,0.9845,1.0,H,0,1
1781116348.763,0.0559,9.380629,0.9852,1.0,H,0,1
1781116348.963,0.0559,9.356897,0.986,1.0,H,0,1
1781116349.163,0.0559,9.40045,0.9861,1.0,H,0,1
1781116349.363,0.0559,9.423028,0.9862,1.0,H,0,1
1781116349.563,0.0559,9.460538,0.9863,1.0,H,0,1
1781116349.763,0.0559,9.477875,0.9915,1.0,H,0,1
1781116349.963,0.0559,9.373747,0.993,1.0,H,0,1
1781116350.163,0.0559,9.20333,0.9934,1.0,H,0,1
1781116350.363,0.0559,7.978736,0.9941,1.0,H,0,1
1781116350.563,0.0559,6.831175,0.9941,1.0,H,0,1
1781116350.763,0.0559,5.616752,0.9941,1.0,H,0,1
1781116350.963,0.0559,3.658388,0.9948,1.0,H,0,1
1781116351.163,0.0559,3.274804,0.9951,1.0,H,0,1
1781116351.363,0.0559,3.355177,0.9957,1.0,H,0,1
1781116351.563,0.0559,4.136526,0.997,1.0,H,0,1
1781116351.763,0.0559,4.710707,0.9971,1.0,H,0,1
1781116351.963,0.0559,5.364922,0.9971,1.0,H,0,1
1781116352.163,0.0559,6.963951,0.9971,1.0,H,0,1
1781116352.364,0.0559,7.842934,0.9971,1.0,H,0,1
1781116352.563,0.0559,8.865592,0.9971,1.0,H,0,1
1781116352.763,0.0559,11.649592,0.9974,1.0,H,0,1
1781116352.963,0.0559,13.34915,0.9976,1.0,H,0,1
1781116353.163,0.0559,15.441988,0.9977,1.0,H,0,1
1781116353.363,0.0559,20.753212,0.998,1.0,H,0,1
1781116353.563,0.0559,23.622375,0.9982,1.0,H,0,1
1781116353.763,0.0559,26.494215,0.9983,1.0,H,0,1
1781116353.963,0.0559,32.181404,0.9988,1.0,H,0,1
1781116354.164,0.0559,34.880981,0.9991,1.0,H,0,1
1781116354.364,0.0559,37.397224,0.9993,1.0,H,0,1
1781116354.563,0.0559,41.684116,0.9994,1.0,H,0,1
1781116354.763,0.0559,43.452385,0.9994,1.0,H,0,1
1781116354.963,0.0559,44.973915,0.9994,1.0,H,0,1
1781116355.163,0.0559,47.222893,0.9995,1.0,H,0,1
1781116355.363,0.0559,48.009029,0.9996,1.0,H,0,1
