sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781116994.665,1.7333,177.198746,0.9999,1.0,C,1,0
1781116994.865,1.7333,178.129593,0.9999,1.0,C,1,0
1781116995.064,1.7333,178.567276,0.9999,1.0,C,1,0
1781116995.264,1.7333,177.265091,0.9999,1.0,C,1,0
1781116995.464,1.7333,175.446533,0.9999,1.0,C,1,0
1781116995.664,1.7333,172.778076,0.9999,1.0,C,1,0
1781116995.865,1.7333,164.470215,0.9999,1.0,C,1,0
1781116996.064,1.7333,157.797089,0.9999,1.0,C,1,0
1781116996.264,1.7333,149.41893,1.0,1.0,C,1,0
1781116996.464,1.7333,129.040924,1.0,1.0,C,1,0
1781116996.664,1.7333,117.646591,1.0,1.0,C,1,0
1781116996.864,1.7333,105.755798,1.0,1.0,C,1,0
1781116997.065,1.7333,81.535324,1.0,1.0,C,1,0
1781116997.264,1.7333,69.634247,1.0,1.0,C,1,0
1781116997.464,1.7333,58.157616,1.0,1.0,C,1,0
1781116997.664,1.7333,36.894562,1.0,1.0,C,1,0
1781116997.864,1.7333,26.872992,1.0,1.0,C,1,0
1781116998.064,1.7333,18.751741,1.0,1.0,C,1,0
1781116998.264,1.7333,9.644623,1.0,1.0,C,1,0
1781116998.464,1.7333,7.837303,1.0,1.0,C,1,0
1781116998.664,1.7333,7.593616,1.0,1.0,C,1,0
1781116998.864,1.7333,9.227101,1.0,1.0,C,1,0
1781116999.064,1.7333,10.302488,1.0,1.0,C,1,0
1781116999.264,1.7333,11.3847,1.0,1.0,C,1,0
1781116999.464,1.7333,13.129187,1.0,1.0,C,1,0
1781116999.664,1.7333,13.805184,1.0,1.0,C,1,0
1781116999.865,1.7333,14.374497,1.0,1.0,C,1,0
1781117000.065,1.7333,16.106331,1.0,1.0,C,1,0
1781117000.264,1.7333,17.716646,1.0,1.0,C,1,0
1781117000.464,1.7333,19.698811,1.0,1.0,C,1,0
1781117000.664,1.7333,24.276237,1.0,1.0,C,1,0
1781117000.864,1.7333,26.802505,1.0,1.0,C,1,0
1781117001.064,1.7333,29.510679,1.0,1.0,C,1,0
1781117001.265,1.7333,36.25761,1.0,1.0,C,1,0
1781117001.465,1.7333,40.43961,1.0,1.0,C,1,0
1781117001.665,1.7333,45.150223,1.0,1.0,C,1,0
1781117001.864,1.7333,55.622311,1.0,1.0,C,1,0
1781117002.064,1.7333,61.189762,1.0,1.0,C,1,0
1781117002.264,1.7333,66.981865,1.0,1.0,C,1,0
1781117002.464,1.7333,78.844063,1.0,1.0,C,1,0
1781117002.664,1.7333,84.75206,1.0,1.0,C,1,0
1781117002.865,1.7333,90.523544,1.0,1.0,C,1,0
1781117003.065,1.7333,101.20195,1.0,1.0,C,1,0
1781117003.264,1.7333,105.921143,1.0,1.0,C,1,0
1781117003.464,1.7333,110.065346,1.0,1.0,C,1,0
1781117003.664,1.7333,116.754662,0.9999,1.0,C,1,0
1781117003.864,1.7333,120.285774,0.9999,1.0,C,1,0
1781117004.064,1.7333,125.666771,0.9999,0.0014,C,1,1
1781117004.264,0.0359,154.036438,0.9998,0.0016,C,1,1
1781117004.464,0.0359,181.852249,0.9997,0.0018,C,1,1
1781117004.664,0.0558,221.34903,0.9997,0.0021,C,1,1
1781117004.864,0.0558,336.597382,0.9997,0.0032,C,1,1
1781117005.065,0.071,406.552399,0.9996,0.0038,C,1,1
1781117005.264,0.071,479.774353,0.9996,1.0,C,1,0
1781117005.464,0.1038,625.070618,0.9995,1.0,C,1,0
1781117005.665,0.0682,693.44281,0.9986,1.0,C,0,0
1781117005.864,0.0682,764.456726,0.9974,1.0,C,0,1
1781117006.064,0.0391,911.55365,0.9964,1.0,C,0,0
1781117006.264,0.0514,979.851074,0.9963,1.0,C,0,0
1781117006.464,0.071,1042.21814,0.9962,1.0,C,0,1
1781117006.664,0.071,1145.60022,0.9947,1.0,C,0,0
1781117006.864,0.071,1186.447388,0.9937,1.0,C,0,1
1781117007.065,0.1514,1222.018799,0.9932,1.0,C,0,0
1781117007.264,0.123,1280.977417,0.9743,1.0,H,0,0
1781117007.464,0.123,1307.469482,0.9743,1.0,H,0,1
1781117007.664,0.0958,1331.513306,0.9743,1.0,H,0,1
1781117007.864,0.064,1367.592163,0.9743,1.0,H,0,1
1781117008.064,0.064,1377.775513,0.9743,1.0,H,0,1
1781117008.264,0.064,1382.175171,0.9743,1.0,H,0,1
1781117008.464,0.064,1373.745972,0.9743,1.0,H,0,0
1781117008.665,0.064,1361.945068,0.9742,1.0,H,0,0
1781117008.865,0.064,1346.295166,0.9742,1.0,H,0,0
1781117009.064,0.064,1304.227051,0.9742,1.0,H,0,0
1781117009.264,0.0938,1277.784668,0.9742,1.0,H,0,0
1781117009.464,0.0938,1247.250732,0.9742,1.0,H,0,0
1781117009.665,0.0938,1174.747925,0.9742,1.0,H,0,0
1781117009.864,0.0938,1132.725586,0.9742,1.0,H,0,0
1781117010.064,0.0938,1086.652832,0.9742,1.0,H,0,0
1781117010.264,0.0239,981.503235,0.9742,1.0,H,0,1
1781117010.464,0.0239,921.937134,0.9742,1.0,H,0,0
1781117010.664,0.0234,857.439331,0.9741,1.0,H,0,0
1781117010.865,0.0799,712.341187,0.9741,1.0,H,0,1
1781117011.064,0.0799,630.710266,0.9741,1.0,H,0,1
1781117011.264,0.009,544.355042,0.9741,1.0,H,0,1
1781117011.465,0.0587,361.467804,0.9742,1.0,H,0,1
1781117011.664,0.1071,275.775787,0.9743,1.0,H,0,0
1781117011.864,0.1071,202.405014,0.9743,1.0,H,0,0
1781117012.064,0.1071,102.298714,0.9742,1.0,H,0,0
1781117012.264,0.1071,74.860199,0.9742,1.0,H,0,0
1781117012.465,0.0615,56.479584,0.9742,1.0,H,0,1
1781117012.664,0.0805,32.802143,0.9742,1.0,H,0,0
1781117012.864,0.0805,23.732082,0.9742,1.0,H,0,0
1781117013.064,0.0475,15.273344,0.9751,1.0,H,0,0
1781117013.264,0.0475,3.000868,0.9771,1.0,H,0,0
1781117013.464,0.0475,1.335345,0.9771,1.0,H,0,0
1781117013.664,0.0475,0.523003,0.9772,1.0,H,0,0
1781117013.864,0.0475,0.086506,0.9778,1.0,H,0,0
1781117014.064,0.0475,0.04768,0.9788,1.0,H,0,0
1781117014.265,0.0475,0.030219,0.9799,1.0,H,0,0
1781117014.464,0.0475,0.006571,0.9894,1.0,H,0,0
1781117014.664,0.0475,0.000817,0.9992,1.0,H,0,0
1781117014.865,0.0475,0.000796,0.9992,1.0,H,0,0
1781117015.064,0.0475,0.000792,0.9992,1.0,H,0,0
1781117015.264,0.0475,0.000793,0.9992,1.0,H,0,0
1781117015.464,0.0475,0.000792,0.9992,1.0,H,0,0
1781117015.664,0.0475,0.00077,0.9993,1.0,H,0,0
1781117015.864,0.0475,0.000761,0.9993,1.0,H,0,0
1781117016.064,0.0475,0.000742,0.9993,1.0,H,0,0
1781117016.264,0.0475,0.000737,0.9993,1.0,H,0,0
1781117016.465,0.0475,0.000736,0.9993,1.0,H,0,0
1781117016.665,0.0278,0.000737,0.9993,1.0,H,0,0
1781117016.864,0.0278,0.000738,0.9993,1.0,H,0,0
1781117017.064,0.0278,0.000738,0.9993,1.0,H,0,0
1781117017.264,0.0278,0.000738,0.9993,1.0,H,0,0
1781117017.464,0.0278,0.000738,0.9993,1.0,H,0,0
1781117017.665,0.0278,0.000738,0.9993,1.0,H,0,1
1781117017.864,0.0692,0.000742,0.9993,1.0,H,0,1
1781117018.064,0.0452,0.000855,0.9992,1.0,H,0,0
1781117018.264,0.0452,0.00086,0.9991,1.0,H,0,0
1781117018.464,0.0452,0.000863,0.9991,1.0,H,0,1
1781117018.664,0.0517,0.00087,0.9991,1.0,H,0,0
1781117018.864,0.0297,0.000911,0.999,1.0,H,0,1
1781117019.064,0.0297,0.000918,0.999,1.0,H,0,1
1781117019.264,0.0156,0.000813,0.999,1.0,H,0,1
1781117019.464,0.0156,0.000898,0.999,1.0,H,0,1
1781117019.664,0.0156,0.001012,0.999,1.0,H,0,1
1781117019.864,0.046,0.001305,0.999,1.0,H,0,1
1781117020.064,0.046,0.001444,0.999,1.0,H,0,1
1781117020.264,0.046,0.001594,0.9991,1.0,H,0,1
1781117020.464,0.046,0.001975,0.9992,1.0,H,0,1
1781117020.664,0.046,0.002203,0.9993,1.0,H,0,1
1781117020.864,0.046,0.002427,0.9993,1.0,H,0,1
1781117021.065,0.0022,0.002651,0.999,1.0,H,0,1
1781117021.264,0.0022,0.00271,0.9989,1.0,H,0,1
1781117021.464,0.0022,0.002801,0.9988,1.0,H,0,1
1781117021.664,0.1041,0.003021,0.9988,1.0,H,0,1
1781117021.864,0.1041,0.003168,0.9988,1.0,H,0,1
1781117022.064,0.1041,0.003308,0.9988,1.0,H,0,1
1781117022.264,0.1041,0.003476,0.9988,1.0,H,0,1
1781117022.464,0.1041,0.00356,0.9988,1.0,H,0,1
1781117022.664,0.1041,0.003667,0.9988,1.0,H,0,1
1781117022.864,0.1041,0.003834,0.9988,1.0,H,0,1
1781117023.064,0.1041,0.003929,0.9988,1.0,H,0,1
1781117023.264,0.1041,0.004036,0.9988,1.0,H,0,1
1781117023.464,0.1041,0.004307,0.9988,1.0,H,0,1
1781117023.664,0.1041,0.004492,0.9988,1.0,H,0,1
1781117023.864,0.1041,0.004722,0.9988,1.0,H,0,1
1781117024.065,0.1041,0.005119,0.9988,1.0,H,0,1
1781117024.264,0.1041,0.005248,0.9988,1.0,H,0,1
1781117024.464,0.1041,0.005293,0.9987,1.0,H,0,1
1781117024.664,0.1041,0.005375,0.9987,1.0,H,0,1
1781117024.864,0.1041,0.005396,0.9987,1.0,H,0,1
1781117025.064,0.1041,0.005391,0.9987,1.0,H,0,1
1781117025.264,0.1041,0.005332,0.9988,1.0,H,0,1
1781117025.464,0.1041,0.005479,0.9989,1.0,H,0,1
1781117025.664,0.1041,0.005626,0.999,1.0,H,0,1
1781117025.864,0.1041,0.005431,0.999,1.0,H,0,1
1781117026.064,0.1041,0.00531,0.9991,1.0,H,0,1
1781117026.264,0.1041,0.005346,0.9991,1.0,H,0,1
1781117026.464,0.1041,0.005418,0.9993,1.0,H,0,1
1781117026.664,0.1041,0.005193,0.9994,1.0,H,0,1
1781117026.865,0.1041,0.005174,0.9994,1.0,H,0,1
1781117027.065,0.1041,0.005347,0.9994,1.0,H,0,1
1781117027.264,0.1041,0.005539,0.9994,1.0,H,0,1
1781117027.465,0.1041,0.005703,0.9994,1.0,H,0,1
1781117027.664,0.1041,0.005955,0.9994,1.0,H,0,1
1781117027.865,0.1041,0.006113,0.9994,1.0,H,0,1
1781117028.064,0.1041,0.006288,0.9994,1.0,H,0,1
1781117028.264,0.1041,0.006605,0.9995,1.0,H,0,1
1781117028.465,0.1041,0.006588,0.9997,1.0,H,0,1
1781117028.664,0.1041,0.006129,0.9998,1.0,H,0,1
1781117028.864,0.1041,0.006011,0.9999,1.0,H,0,1
1781117029.064,0.1041,0.006146,0.9999,1.0,H,0,1
1781117029.264,0.1041,0.006216,0.9999,1.0,H,0,1
1781117029.465,0.1041,0.006543,0.9999,1.0,H,0,1
1781117029.664,0.1041,0.006659,0.9999,1.0,H,0,1
1781117029.864,0.1041,0.006768,0.9999,1.0,H,0,1
1781117030.065,0.1041,0.007095,0.9999,1.0,H,0,1
1781117030.264,0.1041,0.007068,0.9998,1.0,H,0,1
1781117030.464,0.1041,0.007015,0.9998,1.0,H,0,1
1781117030.664,0.1041,0.00701,0.9999,1.0,H,0,1
1781117030.864,0.1041,0.007122,0.9998,1.0,H,0,1
1781117031.064,0.1041,0.007333,0.9999,1.0,H,0,1
1781117031.265,0.1041,0.008109,0.9999,1.0,H,0,1
1781117031.465,0.1041,0.008537,0.9999,1.0,H,0,1
1781117031.664,0.1041,0.009081,0.9999,1.0,H,0,1
1781117031.865,0.1041,0.00998,0.9999,1.0,H,0,1
1781117032.065,0.1041,0.010365,0.9999,1.0,H,0,1
1781117032.264,0.1041,0.01075,0.9999,1.0,H,0,1
1781117032.465,0.1041,0.011699,0.9999,1.0,H,0,1
1781117032.664,0.1041,0.012291,0.9999,1.0,H,0,1
1781117032.864,0.1041,0.012883,0.9999,1.0,H,0,1
1781117033.065,0.1041,0.014014,0.9999,1.0,H,0,1
1781117033.264,0.1041,0.014594,0.9999,1.0,H,0,1
1781117033.464,0.1041,0.015158,0.9999,0.4726,H,1,1
1781117033.664,0.1505,0.016599,0.9998,1.0,H,0,1
1781117033.864,0.1505,0.01737,0.9998,1.0,H,0,1
1781117034.065,0.1505,0.018228,0.9998,1.0,H,0,1
1781117034.265,0.1505,0.01947,0.9998,1.0,H,0,1
1781117034.464,0.1505,0.020095,0.9998,1.0,H,0,1
1781117034.664,0.1505,0.020881,0.9998,1.0,H,0,1
1781117034.864,0.1505,0.022469,0.9998,1.0,H,0,1
1781117035.064,0.1505,0.023407,0.9998,1.0,H,0,1
1781117035.265,0.1505,0.024244,0.9998,1.0,H,0,1
1781117035.465,0.1505,0.026085,0.9998,1.0,H,0,1
1781117035.664,0.1505,0.026683,0.9998,1.0,H,0,1
1781117035.865,0.1505,0.027237,0.9998,1.0,H,0,1
1781117036.064,0.1505,0.028326,0.9998,1.0,H,0,1
1781117036.264,0.1505,0.028933,0.9998,1.0,H,0,1
1781117036.465,0.1505,0.029712,0.9998,1.0,H,0,1
1781117036.664,0.1505,0.031984,0.9999,1.0,H,0,1
1781117036.865,0.1505,0.033486,0.9999,1.0,H,0,1
1781117037.064,0.1505,0.034834,0.9999,1.0,H,0,1
1781117037.264,0.1505,0.038203,0.9999,1.0,H,0,1
1781117037.464,0.1505,0.040619,0.9999,1.0,H,0,1
1781117037.665,0.1505,0.043398,0.9999,1.0,H,0,1
1781117037.865,0.1505,0.048476,0.9999,1.0,H,0,1
1781117038.064,0.1505,0.051027,0.9999,1.0,H,0,1
1781117038.265,0.1505,0.053687,0.9999,1.0,H,0,1
1781117038.464,0.1505,0.062885,0.9997,1.0,H,0,1
1781117038.665,0.1505,0.071683,0.9996,1.0,H,0,1
1781117038.865,0.1505,0.086826,0.9994,1.0,H,0,1
1781117039.065,0.1505,0.139152,0.9991,1.0,H,0,1
1781117039.265,0.1505,0.166502,0.999,1.0,H,0,1
1781117039.464,0.1505,0.184748,0.9985,1.0,H,0,1
1781117039.664,0.1505,0.192334,0.9975,1.0,H,0,1
1781117039.865,0.1505,0.191807,0.9975,1.0,H,0,1
1781117040.065,0.1505,0.190786,0.9975,1.0,H,0,1
1781117040.264,0.1505,0.201779,0.9965,1.0,H,0,1
1781117040.465,0.1505,0.238757,0.9959,1.0,H,0,1
1781117040.664,0.1505,0.294606,0.9955,1.0,H,0,1
1781117040.864,0.1505,0.411836,0.9952,1.0,H,0,1
1781117041.064,0.1505,0.454333,0.9949,1.0,H,0,1
1781117041.265,0.1505,0.478587,0.9945,1.0,H,0,1
1781117041.464,0.1505,0.48179,0.9936,1.0,H,0,1
1781117041.665,0.1505,0.478647,0.9934,1.0,H,0,1
1781117041.864,0.1505,0.474381,0.9935,1.0,H,0,1
1781117042.064,0.1505,0.475664,0.9918,1.0,H,0,1
1781117042.264,0.1505,0.560041,0.9897,1.0,H,0,1
1781117042.464,0.1505,0.780326,0.9888,1.0,H,0,1
1781117042.664,0.1505,1.521498,0.9881,1.0,H,0,1
1781117042.864,0.1505,1.937183,0.9881,1.0,H,0,1
1781117043.065,0.1505,2.377305,0.9881,1.0,H,0,1
1781117043.265,0.1505,2.900192,0.9865,1.0,H,0,1
1781117043.464,0.1505,2.921884,0.9856,1.0,H,0,1
1781117043.664,0.1505,2.906486,0.9842,1.0,H,0,1
1781117043.864,0.1505,2.878932,0.9837,1.0,H,0,1
1781117044.065,0.1505,2.866502,0.9837,1.0,H,0,1
1781117044.265,0.1505,2.855338,0.9834,1.0,H,0,1
1781117044.465,0.1505,2.859119,0.9824,1.0,H,0,1
1781117044.664,0.1505,2.93557,0.9808,1.0,H,0,1
1781117044.864,0.1505,3.069501,0.9798,1.0,H,0,1
1781117045.064,0.1505,3.429041,0.979,1.0,H,0,1
1781117045.264,0.1505,3.535151,0.9772,1.0,H,0,1
1781117045.464,0.1505,3.575797,0.9751,1.0,H,0,1
1781117045.665,0.0029,3.552887,0.9719,0.044,H,1,1
1781117045.864,0.0029,3.544428,0.972,1.0,H,0,1
1781117046.065,0.0029,3.540735,0.9721,1.0,H,0,1
1781117046.264,0.0029,3.54582,0.9724,1.0,H,0,1
1781117046.464,0.0029,3.548953,0.9716,1.0,H,0,1
1781117046.664,0.0029,3.553615,0.971,1.0,H,0,1
1781117046.864,0.0029,3.571042,0.9713,1.0,H,0,1
1781117047.065,0.0029,3.584891,0.9718,1.0,H,0,1
1781117047.265,0.0029,3.600676,0.9718,1.0,H,0,1
1781117047.465,0.0029,3.625755,0.9715,1.0,H,0,1
1781117047.664,0.0029,3.624812,0.9715,1.0,H,0,1
1781117047.864,0.0029,3.612014,0.9713,1.0,H,0,1
1781117048.064,0.0029,3.563424,0.9718,1.0,H,0,1
1781117048.265,0.0029,3.527684,0.9718,1.0,H,0,1
1781117048.464,0.0029,3.493463,0.9721,1.0,H,0,1
1781117048.664,0.0029,3.500845,0.9696,1.0,H,0,1
1781117048.864,0.0029,3.543367,0.9689,1.0,H,0,1
1781117049.064,0.0029,3.582451,0.969,1.0,H,0,1
1781117049.264,0.0029,3.642546,0.969,1.0,H,0,1
1781117049.464,0.0029,3.667606,0.9706,1.0,H,0,1
1781117049.665,0.0029,3.687945,0.9717,1.0,H,0,1
1781117049.865,0.0029,3.520543,0.971,1.0,H,0,1
1781117050.064,0.0029,3.282249,0.9711,1.0,H,0,1
1781117050.264,0.0029,2.969717,0.9711,1.0,H,0,1
1781117050.465,0.0029,2.179203,0.9717,1.0,H,0,1
1781117050.665,0.0848,1.832131,0.972,1.0,H,0,1
1781117050.864,0.0848,1.637059,0.9724,1.0,H,0,1
1781117051.065,0.0078,1.629579,0.974,0.0327,H,1,1
1781117051.265,0.0721,1.648963,0.974,1.0,H,0,1
1781117051.465,0.0721,1.673347,0.974,1.0,H,0,1
1781117051.665,0.0721,1.735253,0.9738,1.0,H,0,1
1781117051.864,0.0721,1.746762,0.9733,1.0,H,0,1
1781117052.064,0.0721,1.740476,0.9738,1.0,H,0,1
1781117052.264,0.0721,1.552654,0.9756,1.0,H,0,1
1781117052.465,0.0721,1.374211,0.9756,1.0,H,0,1
1781117052.664,0.0721,1.20022,0.9774,1.0,H,0,1
1781117052.864,0.0721,1.031325,0.9828,1.0,H,0,1
1781117053.064,0.0721,1.027228,0.9828,1.0,H,0,1
1781117053.264,0.0721,1.021332,0.9828,1.0,H,0,1
1781117053.464,0.0721,1.007727,0.9827,1.0,H,0,1
1781117053.664,0.0721,1.001144,0.9827,1.0,H,0,1
1781117053.864,0.0721,0.993347,0.9837,1.0,H,0,1
1781117054.065,0.0721,0.968831,0.985,1.0,H,0,1
1781117054.264,0.0721,0.950997,0.9851,1.0,H,0,1
1781117054.465,0.0721,0.927055,0.9851,1.0,H,0,1
1781117054.664,0.0721,0.845976,0.9851,1.0,H,0,1
1781117054.864,0.0721,0.789166,0.9856,1.0,H,0,1
1781117055.064,0.0721,0.750627,0.9864,1.0,H,0,1
1781117055.264,0.0721,0.740209,0.9874,1.0,H,0,1
1781117055.464,0.0721,0.746569,0.9874,1.0,H,0,1
1781117055.664,0.0721,0.755323,0.9874,1.0,H,0,1
1781117055.864,0.0721,0.772852,0.9894,1.0,H,0,1
1781117056.065,0.0721,0.765961,0.9908,1.0,H,0,1
1781117056.264,0.0721,0.748121,0.992,1.0,H,0,1
1781117056.464,0.0721,0.710044,0.992,1.0,H,0,1
1781117056.664,0.0721,0.700244,0.992,1.0,H,0,1
1781117056.865,0.0721,0.696813,0.992,1.0,H,0,1
1781117057.064,0.0721,0.725011,0.994,1.0,H,0,1
1781117057.264,0.0721,0.768318,0.9952,1.0,H,0,1
1781117057.464,0.0721,0.843304,0.9952,1.0,H,0,1
1781117057.664,0.0721,1.014972,0.9952,1.0,H,0,1
1781117057.864,0.0721,1.105611,0.9952,1.0,H,0,1
1781117058.064,0.0721,1.206512,0.9959,1.0,H,0,1
1781117058.264,0.0721,1.446984,0.9967,1.0,H,0,1
1781117058.464,0.0721,1.584901,0.9968,1.0,H,0,1
1781117058.665,0.0721,1.744788,0.9968,1.0,H,0,1
1781117058.864,0.0721,2.116251,0.9968,1.0,H,0,1
1781117059.064,0.0721,2.31872,0.9978,1.0,H,0,1
1781117059.264,0.0721,2.58005,0.9987,1.0,H,0,1
1781117059.464,0.0721,3.220439,0.9998,1.0,H,0,1
1781117059.665,0.0721,3.575489,0.9998,1.0,H,0,1
1781117059.865,0.0721,3.979576,0.9998,1.0,H,0,1
1781117060.064,0.0721,4.878529,0.9998,1.0,H,0,1
1781117060.264,0.0721,5.420329,0.9999,1.0,H,0,1
1781117060.465,0.0721,6.052932,0.9999,1.0,H,0,1
1781117060.664,0.0721,7.596657,0.9999,1.0,H,0,1
1781117060.864,0.0721,8.476625,0.9999,1.0,H,0,1
1781117061.065,0.0721,9.524445,0.9999,1.0,H,0,1
1781117061.264,0.0721,12.106974,0.9999,1.0,H,0,1
1781117061.464,0.0721,13.612932,0.9999,1.0,H,0,1
1781117061.664,0.0721,15.354157,0.9996,1.0,H,0,1
1781117061.864,0.0721,19.799122,0.9996,1.0,H,0,1
1781117062.064,0.0721,22.755121,0.9996,1.0,H,0,1
1781117062.265,0.0721,25.988976,0.9996,1.0,H,0,1
1781117062.464,0.0721,32.520966,0.9996,1.0,H,0,1
1781117062.664,0.0721,35.633186,0.9996,1.0,H,0,1
1781117062.864,0.0721,38.534111,0.9996,1.0,H,0,1
1781117063.065,0.0721,43.73653,0.9996,1.0,H,0,1
1781117063.264,0.0721,45.92878,0.9996,1.0,H,0,1
1781117063.464,0.0721,47.783195,0.9996,1.0,H,0,1
1781117063.664,0.0721,50.687408,0.9996,1.0,H,0,1
1781117063.865,0.0721,51.726597,0.9996,1.0,H,0,1
1781117064.064,0.0721,52.52211,0.9996,1.0,H,0,1
1781117064.264,0.0721,53.341328,0.9996,1.0,H,0,1
1781117064.465,0.0721,53.382912,0.9996,1.0,H,0,1
1781117064.664,0.0721,53.176918,0.9996,1.0,H,0,1
1781117064.864,0.0721,52.194168,0.9996,1.0,H,0,1
1781117065.064,0.0721,51.422169,0.9996,1.0,H,0,1
1781117065.265,0.0721,50.443596,0.9996,1.0,H,0,1
