sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781113009.386,7.5006,17.787113,0.441,1.0,C,1,0
1781113009.584,7.5006,30.089401,0.6101,1.0,C,1,0
1781113009.786,7.5006,31.454185,0.6873,1.0,C,1,0
1781113009.987,7.5006,32.288857,0.7391,1.0,C,1,0
1781113010.185,7.5006,32.556267,0.8043,1.0,C,1,0
1781113010.385,7.5006,32.16246,0.826,1.0,C,1,0
1781113010.587,7.5006,31.571959,0.8434,1.0,C,1,0
1781113010.785,7.5006,30.12491,0.8695,1.0,C,1,0
1781113010.986,7.5006,29.565786,0.8795,1.0,C,1,0
1781113011.186,7.5006,29.232599,0.8938,1.0,C,1,0
1781113011.386,7.5006,28.597456,0.8989,1.0,C,1,0
1781113011.585,7.5006,27.415993,0.9036,1.0,C,1,0
1781113011.786,7.5006,26.288502,0.9088,1.0,C,1,0
1781113011.985,7.5006,24.189503,0.9178,1.0,C,1,0
1781113012.186,7.5006,23.247179,0.9217,1.0,C,1,0
1781113012.385,7.5006,22.372122,0.9253,1.0,C,1,0
1781113012.586,7.5006,20.903166,0.9315,1.0,C,1,0
1781113012.787,7.5006,20.168716,0.9338,1.0,C,1,0
1781113012.986,7.5006,19.489941,0.9361,1.0,C,1,0
1781113013.187,7.5006,18.255291,0.9403,1.0,C,1,0
1781113013.387,7.5006,17.817081,0.9422,1.0,C,1,0
1781113013.589,7.5006,17.543739,0.944,1.0,C,1,0
1781113013.786,7.5006,17.140808,0.9474,1.0,C,1,0
1781113013.987,7.5006,16.951342,0.949,1.0,C,1,0
1781113014.189,7.5006,16.788902,0.9505,1.0,C,1,0
1781113014.387,7.5006,16.463522,0.9532,1.0,C,1,0
1781113014.586,7.5006,16.289867,0.9545,1.0,C,1,0
1781113014.786,7.5006,16.147411,0.9557,1.0,C,1,0
1781113014.987,7.5006,15.980971,0.9579,1.0,C,1,0
1781113015.186,7.5006,15.946075,0.9589,1.0,C,1,0
1781113015.387,7.5006,15.950703,0.9599,1.0,C,1,0
1781113015.587,7.5006,15.993116,0.9617,1.0,C,1,0
1781113015.787,7.5006,15.992523,0.9626,1.0,C,1,0
1781113015.988,7.5006,15.974604,0.9634,1.0,C,1,0
1781113016.188,7.5006,15.984756,0.9649,1.0,C,1,0
1781113016.389,7.5006,16.074751,0.9656,1.0,C,1,0
1781113016.589,7.5006,12.654285,0.9807,1.0,C,1,0
1781113016.787,7.5006,7.440947,0.9958,1.0,C,1,0
1781113016.99,7.5006,7.162396,0.9974,1.0,C,1,0
1781113017.188,7.5006,7.089482,0.9975,1.0,C,1,0
1781113017.387,7.5006,7.250294,0.9975,1.0,C,1,0
1781113017.587,7.5006,7.461085,0.9975,1.0,C,1,0
1781113017.789,7.5006,7.694224,0.9975,1.0,C,1,0
1781113017.987,7.5006,8.160968,0.9975,1.0,C,1,0
1781113018.188,7.5006,8.368193,0.9975,1.0,C,1,0
1781113018.389,7.5006,8.535897,0.9975,1.0,C,1,0
1781113018.587,7.5006,8.72945,0.9976,1.0,C,0,0
1781113018.787,7.5006,9.252629,0.9952,1.0,C,0,0
1781113018.991,7.5006,10.193745,0.9928,1.0,C,0,0
1781113019.187,0.1418,13.347873,0.9896,1.0,C,0,0
1781113019.387,0.1418,15.611544,0.9895,1.0,C,0,0
1781113019.589,0.1418,18.394857,0.9894,1.0,C,0,0
1781113019.787,0.1418,24.944382,0.9883,1.0,C,0,0
1781113019.987,0.1418,28.35392,0.9871,1.0,C,0,0
1781113020.188,0.1418,31.718658,0.9779,1.0,C,0,0
1781113020.387,0.0176,38.418671,0.9682,1.0,H,0,0
1781113020.587,0.0176,41.684147,0.9682,1.0,H,0,0
1781113020.791,0.1353,44.831226,0.9683,1.0,H,0,1
1781113020.987,0.1353,50.528091,0.9684,1.0,H,0,1
1781113021.19,0.1353,53.038532,0.9684,1.0,H,0,1
1781113021.389,0.1353,55.3731,0.9684,1.0,H,0,1
1781113021.589,0.1353,59.364292,0.9685,1.0,H,0,1
1781113021.787,0.1353,61.041485,0.9685,1.0,H,0,1
1781113021.989,0.1353,62.509853,0.9685,1.0,H,0,1
1781113022.187,0.1353,64.780052,0.9685,1.0,H,0,1
1781113022.389,0.1353,65.496277,0.9685,1.0,H,0,1
1781113022.591,0.1353,65.922165,0.9685,1.0,H,0,1
1781113022.787,0.1353,65.834137,0.9685,1.0,H,0,1
1781113022.989,0.1353,65.315086,0.9685,1.0,H,0,1
1781113023.19,0.1353,64.5457,0.9685,1.0,H,0,1
1781113023.387,0.1353,62.314259,0.9685,1.0,H,0,1
1781113023.588,0.1353,60.809616,0.9685,1.0,H,0,1
1781113023.79,0.1353,58.943096,0.9685,1.0,H,0,1
1781113023.987,0.1353,53.951603,0.9685,1.0,H,0,1
1781113024.187,0.1353,50.904045,0.9685,1.0,H,0,1
1781113024.388,0.1353,47.678257,0.9686,1.0,H,0,1
1781113024.587,0.1353,41.309414,0.9686,1.0,H,0,1
1781113024.789,0.1353,38.289787,0.9686,1.0,H,0,1
1781113024.987,0.1353,35.30751,0.9686,1.0,H,0,1
1781113025.187,0.1353,29.198799,0.9686,1.0,H,0,0
1781113025.387,0.1353,25.931112,0.9686,1.0,H,0,0
1781113025.587,0.1353,22.496904,0.9686,1.0,H,0,0
1781113025.787,0.1353,15.157541,0.9687,1.0,H,0,0
1781113025.989,0.1353,11.608232,0.969,1.0,H,0,0
1781113026.19,0.1353,7.829168,0.9748,1.0,H,0,0
1781113026.391,0.1353,2.269269,0.9776,1.0,H,0,0
1781113026.591,0.1353,1.351052,0.978,1.0,H,0,0
1781113026.791,0.1353,0.625845,0.9781,1.0,H,0,0
1781113026.987,0.1353,0.107257,0.9785,1.0,H,0,0
1781113027.191,0.1353,0.053034,0.9794,1.0,H,0,0
1781113027.388,0.1353,0.031245,0.9805,1.0,H,0,0
1781113027.587,0.1353,0.031245,0.9805,1.0,H,0,0
1781113027.79,0.1353,0.031245,0.9805,1.0,H,0,0
1781113027.989,0.1353,0.031245,0.9805,1.0,H,0,0
1781113028.191,0.1353,0.031245,0.9805,1.0,H,0,0
1781113028.39,0.1353,0.031245,0.9805,1.0,H,0,1
1781113028.59,0.1353,0.031245,0.9805,1.0,H,0,0
1781113028.787,0.1353,0.031245,0.9805,1.0,H,0,0
1781113028.987,0.1353,0.031245,0.9805,1.0,H,0,0
1781113029.187,0.1353,0.031245,0.9805,1.0,H,0,0
1781113029.388,0.1353,0.031245,0.9805,1.0,H,0,0
1781113029.588,0.1353,0.031245,0.9805,1.0,H,0,0
1781113029.787,0.1353,0.031245,0.9805,1.0,H,0,0
1781113029.987,0.1353,0.031245,0.9805,1.0,H,0,0
1781113030.187,0.1353,0.031245,0.9805,1.0,H,0,0
1781113030.388,0.1353,0.031245,0.9805,1.0,H,0,0
1781113030.588,0.1353,0.031245,0.9805,1.0,H,0,0
1781113030.788,0.1353,0.031245,0.9805,1.0,H,0,0
