sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781125883.928,0.0612,22083.033203,0.9989,1.0,X,1,0
1781125884.128,0.0612,23345.796875,0.9981,1.0,X,1,0
1781125884.328,0.0612,24487.443359,0.9978,1.0,X,1,0
1781125884.528,0.0612,26357.138672,0.9977,1.0,C,1,0
1781125884.729,0.0612,27130.017578,0.9975,1.0,C,1,0
1781125884.928,0.0612,27841.705078,0.9973,1.0,C,1,0
1781125885.128,0.0612,29190.710938,0.9972,1.0,C,1,0
1781125885.328,0.0612,29809.40625,0.9972,1.0,C,1,0
1781125885.528,0.0612,30330.529297,0.9971,1.0,C,1,0
1781125885.728,0.0612,30905.40625,0.9971,1.0,C,1,0
1781125885.928,0.0612,30929.111328,0.9971,1.0,C,1,0
1781125886.128,0.0612,30788.181641,0.9971,1.0,C,1,0
1781125886.328,0.0612,30091.152344,0.9971,1.0,C,1,0
1781125886.528,0.0612,29554.355469,0.9971,1.0,C,1,0
1781125886.728,0.0612,28858.234375,0.997,1.0,C,1,0
1781125886.928,0.0612,26845.09375,0.997,1.0,C,1,0
1781125887.128,0.0612,25537.341797,0.997,1.0,C,1,0
1781125887.328,0.0612,24086.322266,0.997,1.0,C,1,0
1781125887.528,0.0612,20877.896484,0.997,1.0,C,1,0
1781125887.728,0.0612,19127.982422,0.9969,1.0,C,1,0
1781125887.928,0.0612,17270.267578,0.9968,1.0,C,1,0
1781125888.128,0.0612,13340.480469,0.9965,1.0,C,1,0
1781125888.328,0.0612,11419.823242,0.9964,1.0,C,1,0
1781125888.528,0.0612,9618.703125,0.9963,1.0,C,1,0
1781125888.728,0.0612,6453.386719,0.9962,1.0,C,1,0
1781125888.928,0.0612,5113.441406,0.9962,1.0,C,1,0
1781125889.128,0.0612,3956.097168,0.9962,1.0,C,1,0
1781125889.328,0.0612,2208.914795,0.9961,1.0,C,1,0
1781125889.528,0.0612,1600.962891,0.996,1.0,C,1,0
1781125889.728,0.0612,1143.397949,0.996,1.0,C,1,0
1781125889.928,0.0612,577.794922,0.9958,1.0,C,0,0
1781125890.128,0.0612,423.621796,0.9955,1.0,C,0,0
1781125890.328,0.0612,330.142456,0.9954,1.0,C,0,0
1781125890.528,0.0612,271.330078,0.9954,1.0,C,0,0
1781125890.728,0.0612,279.518555,0.9953,1.0,C,0,0
1781125890.928,0.0612,299.31131,0.9953,1.0,C,0,0
1781125891.128,0.0612,351.306641,0.9953,1.0,C,0,0
1781125891.328,0.0612,379.323334,0.9948,1.0,C,0,0
1781125891.528,0.0612,407.434143,0.9944,1.0,C,0,0
1781125891.728,0.0612,463.21167,0.9852,1.0,C,0,0
1781125891.929,0.0612,490.612579,0.9755,1.0,H,0,0
1781125892.128,0.0612,516.596985,0.9756,1.0,H,0,0
1781125892.328,0.0612,558.483582,0.9759,1.0,H,0,0
1781125892.528,0.0612,573.090332,0.976,1.0,H,0,0
1781125892.728,0.0612,586.532837,0.976,1.0,H,0,0
1781125892.928,0.0612,618.632324,0.976,1.0,H,0,0
1781125893.128,0.0612,636.119385,0.976,1.0,H,0,0
1781125893.328,0.0612,653.405945,0.976,1.0,H,0,0
1781125893.528,0.0612,686.373047,0.9761,1.0,H,0,0
1781125893.728,0.0612,701.8927,0.9761,1.0,H,0,0
1781125893.928,0.0612,716.59198,0.9761,1.0,H,0,0
1781125894.128,0.0612,742.398254,0.9761,1.0,H,0,0
1781125894.328,0.0612,752.72467,0.9761,1.0,H,0,0
1781125894.528,0.0612,760.623779,0.9761,1.0,H,0,0
1781125894.728,0.0612,768.382324,0.9762,1.0,H,0,0
1781125894.929,0.0612,768.48175,0.9762,1.0,H,0,0
1781125895.128,0.0612,765.834656,0.9763,1.0,H,0,0
1781125895.328,0.0612,746.97583,0.9765,1.0,H,0,0
1781125895.528,0.0612,729.342896,0.9767,1.0,H,0,0
1781125895.728,0.0612,704.852783,0.9768,1.0,H,0,0
1781125895.927,0.0612,638.700989,0.9769,1.0,H,0,0
1781125896.128,0.0612,605.25061,0.977,1.0,H,0,0
1781125896.328,0.0612,568.11908,0.977,1.0,H,0,0
1781125896.528,0.0612,465.416901,0.9771,1.0,H,0,0
1781125896.728,0.0612,397.265625,0.9771,1.0,H,0,0
1781125896.928,0.0612,322.334808,0.9772,1.0,H,0,0
1781125897.128,0.0612,174.781097,0.9773,1.0,H,0,0
1781125897.328,0.0612,113.561584,0.9774,1.0,H,0,0
1781125897.528,0.0612,64.065536,0.9777,1.0,H,0,0
1781125897.728,0.0612,14.117648,0.9778,1.0,H,0,0
1781125897.928,0.0612,5.543944,0.9778,1.0,H,0,0
1781125898.128,0.0612,1.975137,0.9779,1.0,H,0,0
1781125898.328,0.0612,0.226831,0.978,1.0,H,0,0
1781125898.528,0.0612,0.091187,0.9785,1.0,H,0,0
1781125898.728,0.0612,0.048457,0.9795,1.0,H,0,0
1781125898.928,0.0612,0.017203,0.9811,1.0,H,0,0
1781125899.128,0.0612,0.005823,0.9901,1.0,H,0,0
1781125899.328,0.0612,4.3e-05,1.0,1.0,H,0,0
1781125899.528,0.0612,2e-06,1.0,1.0,H,0,0
1781125899.728,0.0612,0.0,1.0,1.0,H,0,0
1781125899.928,0.0612,0.0,1.0,1.0,H,0,0
1781125900.128,0.0612,0.0,1.0,1.0,H,0,0
1781125900.328,0.0612,0.0,1.0,1.0,H,0,0
1781125900.528,0.0612,0.0,1.0,1.0,H,0,0
1781125900.728,0.0612,0.0,1.0,1.0,H,0,0
1781125900.928,0.0612,0.0,1.0,1.0,H,0,0
1781125901.128,0.0612,0.0,1.0,1.0,H,0,0
1781125901.328,0.0612,0.0,1.0,1.0,H,0,0
1781125901.528,0.0612,0.0,1.0,1.0,H,0,0
1781125901.728,0.0612,0.0,1.0,1.0,H,0,0
1781125901.928,0.0612,0.0,1.0,1.0,H,0,0
1781125902.128,0.0612,0.0,1.0,1.0,H,0,0
1781125902.328,0.0612,0.0,1.0,1.0,H,0,0
1781125902.528,0.0612,0.0,1.0,1.0,H,0,0
1781125902.728,0.0612,0.0,1.0,1.0,H,0,0
1781125902.928,0.0612,0.0,1.0,1.0,H,0,0
1781125903.128,0.0612,0.0,1.0,1.0,H,0,0
1781125903.328,0.0612,0.0,1.0,1.0,H,0,0
1781125903.528,0.0612,0.0,1.0,1.0,H,0,0
1781125903.728,0.0612,0.0,1.0,1.0,H,0,0
1781125903.928,0.0612,0.0,1.0,1.0,H,0,0
1781125904.128,0.0612,0.0,1.0,1.0,H,0,0
1781125904.328,0.0612,0.0,1.0,1.0,H,0,0
1781125904.528,0.0612,0.0,1.0,1.0,H,0,0
1781125904.728,0.0612,0.0,1.0,1.0,H,0,0
1781125904.928,0.0612,0.0,1.0,1.0,H,0,0
1781125905.128,0.0612,0.0,1.0,1.0,H,0,0
1781125905.328,0.0612,0.0,1.0,1.0,H,0,0
1781125905.528,0.0612,0.0,1.0,1.0,H,0,0
1781125905.728,0.0612,0.0,1.0,1.0,H,0,0
1781125905.929,0.0612,0.0,1.0,1.0,H,0,0
1781125906.129,0.0612,0.0,1.0,1.0,H,0,0
1781125906.329,0.0612,0.0,1.0,1.0,H,0,0
1781125906.528,0.0612,0.0,1.0,1.0,H,0,0
1781125906.731,0.0612,0.0,1.0,1.0,H,0,0
1781125906.929,0.0612,0.0,1.0,1.0,H,0,0
1781125907.128,0.0612,0.0,1.0,1.0,H,0,0
1781125907.328,0.0612,0.0,1.0,1.0,H,0,0
1781125907.528,0.0612,0.0,1.0,1.0,H,0,0
1781125907.729,0.0612,0.0,1.0,1.0,H,0,1
1781125907.929,0.0328,0.000973,0.9992,1.0,H,0,1
1781125908.128,0.0328,0.005462,0.9978,1.0,H,0,1
1781125908.328,0.0328,0.014961,0.9974,1.0,H,0,1
1781125908.528,0.0328,0.367031,0.9825,1.0,H,0,1
1781125908.728,0.0328,1.171623,0.9758,1.0,H,0,1
1781125908.928,0.0328,2.417449,0.9718,1.0,H,0,1
1781125909.128,0.0328,4.67379,0.9718,1.0,H,0,1
1781125909.328,0.0328,5.688983,0.9718,1.0,H,0,1
1781125909.528,0.0328,6.550505,0.9718,1.0,H,0,1
1781125909.728,0.0328,7.405891,0.9711,1.0,H,0,1
1781125909.928,0.0328,7.478933,0.9701,1.0,H,0,1
1781125910.128,0.0328,7.48246,0.9688,1.0,H,0,1
1781125910.328,0.0328,7.47053,0.9656,1.0,H,0,1
1781125910.528,0.0328,7.46443,0.9655,1.0,H,0,1
1781125910.728,0.0328,7.458087,0.9655,1.0,H,0,1
1781125910.928,0.0328,7.448295,0.9646,1.0,H,0,1
1781125911.128,0.0328,7.452867,0.9639,1.0,H,0,1
1781125911.328,0.0328,7.467389,0.9633,1.0,H,0,1
1781125911.528,0.0328,7.526435,0.9631,1.0,H,0,1
1781125911.728,0.0328,7.565718,0.963,1.0,H,0,1
1781125911.928,0.0328,7.591321,0.9624,1.0,H,0,1
1781125912.129,0.0328,7.578037,0.9602,1.0,H,0,1
1781125912.328,0.0328,7.559888,0.9593,1.0,H,0,1
1781125912.528,0.0328,7.54035,0.9593,1.0,H,0,1
1781125912.728,0.0328,7.499417,0.9593,1.0,H,0,1
1781125912.928,0.0328,7.475095,0.9592,1.0,H,0,1
1781125913.128,0.0328,7.449504,0.959,1.0,H,0,1
1781125913.328,0.0328,7.398777,0.9588,1.0,H,0,1
1781125913.528,0.0328,7.374272,0.9588,1.0,H,0,1
1781125913.728,0.0328,7.348598,0.9588,1.0,H,0,1
1781125913.928,0.0328,7.293209,0.9588,1.0,H,0,1
1781125914.128,0.0328,7.263848,0.9588,1.0,H,0,1
1781125914.328,0.0328,7.23363,0.9588,1.0,H,0,1
1781125914.529,0.0328,7.170209,0.9588,1.0,H,0,1
1781125914.728,0.0328,7.136766,0.9588,1.0,H,0,1
1781125914.929,0.0328,7.102382,0.9588,1.0,H,0,1
1781125915.128,0.0328,7.030705,0.9589,1.0,H,0,1
1781125915.328,0.0328,6.994098,0.9596,1.0,H,0,1
1781125915.528,0.0328,6.960789,0.9609,1.0,H,0,1
1781125915.728,0.0328,6.91125,0.9615,1.0,H,0,1
1781125915.929,0.0328,6.892126,0.9763,1.0,H,0,1
1781125916.128,0.0328,6.643612,0.983,1.0,H,0,1
1781125916.328,0.0328,5.1521,0.987,1.0,H,0,1
1781125916.528,0.0328,4.224354,0.987,1.0,H,0,1
1781125916.728,0.0328,3.272727,0.987,1.0,H,0,1
1781125916.928,0.0328,1.402874,0.9872,1.0,H,0,1
1781125917.129,0.0328,0.738037,0.9877,1.0,H,0,1
1781125917.328,0.0328,0.385289,0.9887,1.0,H,0,1
1781125917.528,0.0328,0.229403,0.9931,1.0,H,0,1
1781125917.728,0.0328,0.228987,0.9932,1.0,H,0,1
1781125917.928,0.0328,0.228738,0.9932,1.0,H,0,1
1781125918.128,0.0328,0.22781,0.9932,1.0,H,0,1
1781125918.328,0.0328,0.227406,0.9941,1.0,H,0,1
1781125918.529,0.0328,0.22544,0.9949,1.0,H,0,1
1781125918.729,0.0328,0.203969,0.9956,1.0,H,0,1
1781125918.929,0.0328,0.176881,0.9957,1.0,H,0,1
1781125919.128,0.0328,0.135927,0.9957,1.0,H,0,1
1781125919.328,0.0328,0.042706,0.9974,1.0,H,0,1
1781125919.528,0.0328,0.019204,0.9986,1.0,H,0,1
1781125919.728,0.0328,0.015607,0.9995,1.0,H,0,1
1781125919.929,0.0328,0.015015,0.9995,1.0,H,0,1
1781125920.128,0.0328,0.014679,0.9995,1.0,H,0,1
1781125920.328,0.0328,0.014169,0.9996,1.0,H,0,1
1781125920.528,0.0328,0.025124,0.9988,1.0,H,0,1
1781125920.728,0.0328,0.038745,0.9983,1.0,H,0,1
1781125920.928,0.0328,0.050301,0.9978,1.0,H,0,1
1781125921.128,0.0328,0.054289,0.9971,1.0,H,0,1
1781125921.328,0.0328,0.053663,0.9969,1.0,H,0,1
1781125921.528,0.0328,0.052866,0.9968,1.0,H,0,1
1781125921.728,0.0328,0.051083,0.9967,1.0,H,0,1
1781125921.928,0.0328,0.050158,0.9967,1.0,H,0,1
1781125922.128,0.0328,0.04922,0.9967,1.0,H,0,1
1781125922.328,0.0328,0.047394,0.9967,1.0,H,0,1
1781125922.528,0.0328,0.046665,0.9967,1.0,H,0,1
1781125922.728,0.0328,0.046018,0.9967,1.0,H,0,1
1781125922.929,0.0328,0.045328,0.9967,1.0,H,0,1
1781125923.128,0.0328,0.045242,0.9967,1.0,H,0,1
1781125923.328,0.0328,0.045207,0.9967,1.0,H,0,1
1781125923.528,0.0328,0.045169,0.9967,1.0,H,0,1
1781125923.728,0.0328,0.045204,0.9967,1.0,H,0,1
1781125923.928,0.0328,0.045291,0.9967,1.0,H,0,1
1781125924.128,0.0328,0.045916,0.9967,1.0,H,0,1
1781125924.328,0.0328,0.046729,0.9967,1.0,H,0,1
1781125924.529,0.0328,0.047752,0.9967,1.0,H,0,1
1781125924.728,0.0328,0.050333,0.9967,1.0,H,0,1
1781125924.928,0.0328,0.051349,0.9967,1.0,H,0,1
1781125925.128,0.0328,0.052452,0.9967,1.0,H,0,1
1781125925.328,0.0328,0.055185,0.9967,1.0,H,0,1
1781125925.528,0.0328,0.056905,0.9967,1.0,H,0,1
1781125925.728,0.0328,0.059002,0.9967,1.0,H,0,1
1781125925.928,0.0328,0.06363,0.9967,1.0,H,0,1
1781125926.128,0.0328,0.066445,0.9967,1.0,H,0,1
1781125926.328,0.0328,0.069273,0.9967,1.0,H,0,1
1781125926.528,0.0328,0.075592,0.9967,1.0,H,0,1
1781125926.728,0.0328,0.0795,0.9967,1.0,H,0,1
1781125926.928,0.0328,0.083673,0.9967,1.0,H,0,1
1781125927.128,0.0328,0.092124,0.9967,1.0,H,0,1
1781125927.328,0.0328,0.095996,0.9967,1.0,H,0,1
1781125927.528,0.0328,0.100022,0.9967,1.0,H,0,1
1781125927.728,0.0328,0.111056,0.9972,1.0,H,0,1
1781125927.928,0.0328,0.116481,0.9978,1.0,H,0,1
1781125928.128,0.0328,0.117237,0.9983,1.0,H,0,1
1781125928.328,0.0328,0.122541,0.9988,1.0,H,0,1
1781125928.528,0.0328,0.128443,0.9989,1.0,H,0,1
1781125928.728,0.0328,0.131888,0.9989,1.0,H,0,1
1781125928.928,0.0328,0.134355,0.9991,1.0,H,0,1
1781125929.128,0.0328,0.134239,0.9991,1.0,H,0,1
1781125929.328,0.0328,0.133656,0.9991,1.0,H,0,1
1781125929.529,0.0328,0.131752,0.9991,1.0,H,0,1
1781125929.728,0.0328,0.130075,0.9991,1.0,H,0,1
1781125929.928,0.0328,0.128025,0.9991,1.0,H,0,1
1781125930.128,0.0328,0.124508,0.9991,1.0,H,0,1
1781125930.328,0.0328,0.122398,0.9991,1.0,H,0,1
1781125930.528,0.0328,0.120807,0.9991,1.0,H,0,1
1781125930.729,0.0328,0.11805,0.9991,1.0,H,0,1
1781125930.928,0.0328,0.115657,0.9991,1.0,H,0,1
1781125931.128,0.0328,0.113131,0.9991,1.0,H,0,1
1781125931.328,0.0328,0.106579,0.9991,1.0,H,0,1
1781125931.528,0.0328,0.103132,0.9991,1.0,H,0,1
1781125931.728,0.0328,0.100104,0.9991,1.0,H,0,1
1781125931.928,0.0328,0.095998,0.9991,1.0,H,0,1
1781125932.128,0.0328,0.094592,0.9991,1.0,H,0,1
1781125932.328,0.0328,0.093578,0.9991,1.0,H,0,1
1781125932.528,0.0328,0.090815,0.9991,1.0,H,0,1
1781125932.729,0.0328,0.090306,0.9991,1.0,H,0,1
1781125932.928,0.0328,0.090314,0.9991,1.0,H,0,1
1781125933.128,0.0328,0.093112,0.9991,1.0,H,0,1
1781125933.328,0.0328,0.095213,0.9991,1.0,H,0,1
1781125933.528,0.0328,0.0984,0.9991,1.0,H,0,1
1781125933.728,0.0328,0.106108,0.9991,1.0,H,0,1
1781125933.928,0.0328,0.111523,0.9991,1.0,H,0,1
1781125934.129,0.0328,0.118861,0.9991,1.0,H,0,1
1781125934.328,0.0328,0.135733,0.9991,1.0,H,0,1
1781125934.528,0.0328,0.145857,0.9991,1.0,H,0,1
1781125934.728,0.0328,0.157214,0.9991,1.0,H,0,1
1781125934.928,0.0328,0.182063,0.9991,1.0,H,0,1
1781125935.129,0.0328,0.195983,0.9991,1.0,H,0,1
1781125935.329,0.0328,0.21098,0.9991,1.0,H,0,1
1781125935.528,0.0328,0.244941,0.9992,1.0,H,0,1
1781125935.728,0.0328,0.264128,0.9995,1.0,H,0,1
1781125935.928,0.0328,0.28716,0.9997,1.0,H,0,1
1781125936.128,0.0328,0.336882,0.9999,1.0,H,0,1
1781125936.328,0.0328,0.360439,0.9999,1.0,H,0,1
1781125936.528,0.0328,0.383541,0.9999,1.0,H,0,1
1781125936.728,0.0328,0.430771,0.9999,1.0,H,0,1
1781125936.928,0.0328,0.458783,0.9999,1.0,H,0,1
1781125937.128,0.0328,0.494605,0.9999,1.0,H,0,1
1781125937.328,0.0328,0.56825,0.9999,1.0,H,0,1
1781125937.529,0.0328,0.609147,1.0,1.0,H,0,1
1781125937.728,0.0328,0.649213,1.0,1.0,H,0,1
1781125937.928,0.0328,0.736208,1.0,1.0,H,0,1
1781125938.128,0.0328,0.790641,1.0,1.0,H,0,1
1781125938.328,0.0328,0.846125,1.0,1.0,H,0,1
1781125938.528,0.0328,0.96277,1.0,1.0,H,0,1
1781125938.728,0.0328,1.020453,1.0,1.0,H,0,1
1781125938.928,0.0328,1.075477,1.0,1.0,H,0,1
1781125939.128,0.0328,1.21176,0.9999,1.0,H,0,1
1781125939.328,0.0328,1.289814,0.9999,1.0,H,0,1
1781125939.528,0.0328,1.379536,0.9999,1.0,H,0,1
1781125939.728,0.0328,1.545927,0.9998,1.0,H,0,1
1781125939.928,0.0328,1.597104,0.9998,1.0,H,0,1
1781125940.128,0.0328,1.637168,0.9998,1.0,H,0,1
1781125940.329,0.0328,1.693134,0.9998,1.0,H,0,1
1781125940.528,0.0328,1.714785,0.9998,1.0,H,0,1
1781125940.728,0.0328,1.736693,0.9998,1.0,H,0,1
1781125940.928,0.0328,1.758179,0.9997,1.0,H,0,1
1781125941.129,0.0328,1.759756,0.9997,1.0,H,0,1
1781125941.328,0.0328,1.757422,0.9997,1.0,H,0,1
1781125941.528,0.0328,1.740519,0.9997,1.0,H,0,1
1781125941.728,0.0328,1.714666,0.9997,1.0,H,0,1
1781125941.928,0.0328,1.683505,0.9997,1.0,H,0,1
1781125942.128,0.0328,1.627442,0.9997,1.0,H,0,1
1781125942.328,0.0328,1.615639,0.9997,1.0,H,0,1
1781125942.528,0.0328,1.610878,0.9996,1.0,H,0,1
1781125942.728,0.0328,1.620759,0.9996,1.0,H,0,1
1781125942.928,0.0328,1.629718,0.9995,1.0,H,0,1
1781125943.129,0.0328,1.619705,0.9995,1.0,H,0,1
1781125943.329,0.0328,1.544355,0.9994,1.0,H,0,1
1781125943.529,0.0328,1.495857,0.9994,1.0,H,0,1
1781125943.728,0.0328,1.441282,0.9994,1.0,H,0,1
1781125943.928,0.0328,1.393082,0.9992,1.0,H,0,1
1781125944.128,0.0328,1.428588,0.9991,1.0,H,0,1
1781125944.328,0.0328,1.471261,0.9991,1.0,H,0,1
1781125944.528,0.0328,1.538018,0.9991,1.0,H,0,1
1781125944.728,0.0328,1.559443,0.999,1.0,H,0,1
1781125944.928,0.0328,1.554376,0.999,1.0,H,0,1
1781125945.128,0.0328,1.481622,0.9989,1.0,H,0,1
1781125945.329,0.0328,1.424547,0.9989,1.0,H,0,1
1781125945.529,0.0328,1.368951,0.9989,1.0,H,0,1
1781125945.728,0.0328,1.312538,0.9988,1.0,H,0,1
1781125945.928,0.0328,1.353231,0.9987,1.0,H,0,1
1781125946.128,0.0328,1.444926,0.9987,1.0,H,0,1
1781125946.328,0.0328,1.743502,0.9987,1.0,H,0,1
1781125946.528,0.0328,1.909766,0.9986,1.0,H,0,1
1781125946.728,0.0328,2.039828,0.9985,1.0,H,0,1
1781125946.928,0.0328,2.135007,0.9985,1.0,H,0,1
1781125947.128,0.0328,2.159352,0.9985,1.0,H,0,1
1781125947.328,0.0328,2.16774,0.9985,1.0,H,0,1
1781125947.528,0.0328,2.193542,0.9983,1.0,H,0,1
1781125947.728,0.0328,2.285046,0.9982,1.0,H,0,1
1781125947.928,0.0328,2.438518,0.9981,1.0,H,0,1
1781125948.129,0.0328,2.724225,0.9981,1.0,H,0,1
1781125948.328,0.0328,2.843694,0.9981,1.0,H,0,1
1781125948.528,0.0328,2.927455,0.9981,1.0,H,0,1
1781125948.728,0.0328,2.979785,0.9979,1.0,H,0,1
1781125948.928,0.0328,2.941276,0.9979,1.0,H,0,1
1781125949.128,0.0328,2.892949,0.9979,1.0,H,0,1
1781125949.328,0.0328,2.780021,0.9979,1.0,H,0,1
1781125949.528,0.0328,2.724578,0.9979,1.0,H,0,1
1781125949.728,0.0328,2.698683,0.9978,1.0,H,0,1
1781125949.928,0.0328,2.754506,0.9978,1.0,H,0,1
1781125950.128,0.0328,2.850355,0.9978,1.0,H,0,1
1781125950.327,0.0328,2.992139,0.9979,1.0,H,0,1
1781125950.528,0.0328,3.254944,0.9979,1.0,H,0,1
1781125950.728,0.0328,3.307,0.9979,1.0,H,0,1
1781125950.928,0.0328,3.308294,0.9978,1.0,H,0,1
1781125951.128,0.0328,3.255756,0.998,1.0,H,0,1
1781125951.328,0.0328,3.206646,0.9981,1.0,H,0,1
1781125951.528,0.0328,3.175652,0.9981,1.0,H,0,1
1781125951.728,0.0328,3.155585,0.9981,1.0,H,0,1
1781125951.928,0.0328,3.147015,0.9981,1.0,H,0,1
1781125952.128,0.0328,3.165131,0.9981,1.0,H,0,1
1781125952.328,0.0328,3.233445,0.9981,1.0,H,0,1
1781125952.528,0.0328,3.250464,0.9981,1.0,H,0,1
1781125952.728,0.0328,3.233876,0.9981,1.0,H,0,1
1781125952.928,0.0328,3.149578,0.9981,1.0,H,0,1
1781125953.128,0.0328,3.105161,0.9982,1.0,H,0,1
1781125953.328,0.0328,3.091992,0.9982,1.0,H,0,1
1781125953.528,0.0328,3.158228,0.9982,1.0,H,0,1
1781125953.728,0.0328,3.158747,0.9982,1.0,H,0,1
1781125953.928,0.0328,3.09955,0.9982,1.0,H,0,1
