sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781124637.964,0.1092,545.111572,0.9388,1.0,X,0,1
1781124638.164,0.0978,530.264709,0.9426,1.0,X,0,1
1781124638.364,0.0978,523.78009,0.9444,1.0,X,0,1
1781124638.564,0.0978,518.189087,0.946,1.0,X,0,1
1781124638.764,0.0447,507.714111,0.949,1.0,X,0,1
1781124638.964,0.0242,503.950012,0.9504,1.0,X,0,1
1781124639.165,0.0242,501.384888,0.9517,1.0,X,0,1
1781124639.364,0.0714,497.114166,0.9541,1.0,X,0,1
1781124639.564,0.0714,495.818115,0.9552,1.0,X,0,1
1781124639.765,0.104,495.883087,0.9563,1.0,X,0,1
1781124639.965,0.104,498.06839,0.9582,1.0,X,0,0
1781124640.164,0.0956,500.320038,0.9592,1.0,X,0,0
1781124640.364,0.0956,503.089691,0.96,1.0,X,0,0
1781124640.564,0.0178,506.33551,0.9617,1.0,X,0,1
1781124640.764,0.0178,506.29007,0.9625,1.0,X,0,0
1781124640.965,0.0178,460.939697,0.9625,1.0,X,0,0
1781124641.164,0.1457,357.196869,0.9894,1.0,X,0,0
1781124641.364,0.1457,302.542542,0.995,1.0,X,0,0
1781124641.564,0.1379,251.936493,0.9963,1.0,X,0,1
1781124641.764,0.1379,154.96637,0.9993,1.0,X,0,1
1781124641.966,0.1379,118.339096,0.9994,1.0,X,0,1
1781124642.164,0.1379,93.694328,0.9995,1.0,X,0,0
1781124642.364,0.1379,73.817451,0.9996,1.0,X,0,1
1781124642.564,0.1164,74.66024,0.9996,1.0,X,0,0
1781124642.764,0.081,80.004578,0.9997,1.0,X,0,1
1781124642.964,0.0352,100.257156,0.9997,1.0,X,0,0
1781124643.164,0.0352,112.244186,0.9997,1.0,X,0,1
1781124643.365,0.0872,124.6605,0.9997,1.0,X,0,0
1781124643.564,0.0872,152.925781,0.9997,1.0,X,0,1
1781124643.764,0.1211,168.914948,0.9997,1.0,X,0,0
1781124643.965,0.0954,185.661819,0.9997,1.0,X,0,1
1781124644.164,0.0954,222.143356,0.9997,1.0,X,0,0
1781124644.364,0.0654,242.321136,0.9998,1.0,X,0,0
1781124644.564,0.0654,264.28006,0.9998,1.0,X,0,0
1781124644.764,0.1186,314.255554,0.9998,1.0,X,0,0
1781124644.964,0.0709,342.330963,0.9997,1.0,X,0,1
1781124645.164,0.0955,372.459564,0.9996,1.0,X,0,0
1781124645.364,0.0955,435.811981,0.9996,1.0,X,0,0
1781124645.564,0.0839,468.081482,0.9996,1.0,X,0,1
1781124645.764,0.0839,500.115295,0.9996,1.0,X,0,0
1781124645.967,0.0839,560.595276,0.9995,1.0,X,0,0
1781124646.164,0.0839,588.656311,0.9994,1.0,X,0,0
1781124646.364,0.0839,614.739319,0.999,1.0,X,0,0
1781124646.564,0.0839,656.362244,0.9972,1.0,X,0,0
1781124646.764,0.0839,671.253906,0.9964,1.0,X,0,0
1781124646.964,0.0839,682.25824,0.9961,1.0,X,0,0
1781124647.164,0.0839,687.830933,0.996,1.0,X,0,0
1781124647.364,0.0839,681.783386,0.996,1.0,X,0,0
1781124647.564,0.0839,669.995911,0.996,1.0,X,0,0
1781124647.764,0.0839,626.821655,0.977,1.0,H,0,0
1781124647.965,0.0839,597.603455,0.977,1.0,H,0,0
1781124648.164,0.0839,565.583374,0.977,1.0,H,0,0
1781124648.364,0.0813,492.959747,0.977,1.0,H,0,0
1781124648.564,0.0813,452.858185,0.977,1.0,H,0,0
1781124648.764,0.0813,412.306061,0.977,1.0,H,0,0
1781124648.968,0.0142,338.949371,0.977,1.0,H,0,1
1781124649.164,0.0142,307.370758,0.977,1.0,H,0,0
1781124649.364,0.0142,279.32959,0.977,1.0,H,0,1
1781124649.564,0.1312,233.911377,0.977,1.0,H,0,1
1781124649.764,0.1312,214.895721,0.977,1.0,H,0,0
1781124649.964,0.1312,196.832703,0.977,1.0,H,0,0
1781124650.164,0.0911,163.747879,0.977,1.0,H,0,1
1781124650.364,0.0911,148.722534,0.977,1.0,H,0,0
1781124650.564,0.0804,134.147797,0.977,1.0,H,0,1
1781124650.764,0.0804,105.020966,0.977,1.0,H,0,0
1781124650.964,0.0804,91.617989,0.977,1.0,H,0,0
1781124651.164,0.0804,79.367203,0.977,1.0,H,0,0
1781124651.364,0.0804,57.32449,0.977,1.0,H,0,0
1781124651.564,0.0631,47.182087,0.977,1.0,H,0,0
1781124651.763,0.0631,37.815086,0.977,1.0,H,0,0
1781124651.964,0.0631,22.277855,0.977,1.0,H,0,1
1781124652.164,0.134,16.343056,0.9771,1.0,H,0,1
1781124652.364,0.134,11.583982,0.9771,1.0,H,0,1
1781124652.564,0.0541,5.301369,0.9773,1.0,H,0,0
1781124652.764,0.0028,3.604125,0.9773,1.0,H,0,0
1781124652.964,0.0228,2.376135,0.9773,1.0,H,0,1
1781124653.164,0.0228,0.916732,0.9773,1.0,H,0,1
1781124653.364,0.0047,0.530747,0.9774,1.0,H,0,0
1781124653.564,0.0248,0.296331,0.9775,1.0,H,0,0
1781124653.764,0.1319,0.101312,0.9786,1.0,H,0,1
1781124653.964,0.1319,0.078157,0.9798,1.0,H,0,1
1781124654.164,0.1319,0.06594,0.9805,1.0,H,0,1
1781124654.364,0.1319,0.046527,0.9809,1.0,H,0,1
1781124654.564,0.1319,0.03667,0.9809,1.0,H,0,1
1781124654.764,0.1319,0.026438,0.9809,1.0,H,0,1
1781124654.964,0.1319,0.005651,0.9902,1.0,H,0,1
1781124655.164,0.1319,0.0,1.0,1.0,H,0,0
1781124655.364,0.0381,0.0,1.0,1.0,H,0,1
1781124655.564,0.0381,0.0,1.0,1.0,H,0,1
1781124655.764,0.0381,0.0,1.0,1.0,H,0,1
1781124655.964,0.0381,0.0,1.0,1.0,H,0,1
1781124656.164,0.0381,0.0,1.0,1.0,H,0,1
1781124656.364,0.0381,0.0,1.0,1.0,H,0,1
1781124656.564,0.0381,0.0,1.0,1.0,H,0,1
1781124656.765,0.0381,0.0,1.0,1.0,H,0,1
1781124656.964,0.0381,0.0,1.0,1.0,H,0,1
1781124657.164,0.0381,0.0,1.0,1.0,H,0,1
1781124657.364,0.0381,0.0,1.0,1.0,H,0,1
1781124657.564,0.0381,0.0,1.0,1.0,H,0,1
1781124657.764,0.0381,0.0,1.0,1.0,H,0,1
1781124657.964,0.0381,0.0,1.0,1.0,H,0,1
1781124658.164,0.0381,0.0,1.0,1.0,H,0,1
1781124658.364,0.0381,0.0,1.0,1.0,H,0,1
1781124658.564,0.0381,0.0,1.0,1.0,H,0,1
1781124658.764,0.0381,0.0,1.0,1.0,H,0,1
1781124658.964,0.0381,0.0,1.0,1.0,H,0,1
1781124659.164,0.0381,0.0,1.0,1.0,H,0,1
