sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781113150.449,0.1159,23.578238,0.9622,1.0,H,0,1
1781113150.65,0.1159,23.695127,0.9623,1.0,H,0,1
1781113150.85,0.1159,23.916613,0.9623,1.0,H,0,1
1781113151.049,0.1245,23.981878,0.9623,1.0,H,0,1
1781113151.249,0.1245,24.031275,0.9623,1.0,H,0,1
1781113151.448,0.1245,24.03297,0.9623,1.0,H,0,1
1781113151.65,0.1245,23.916431,0.9623,1.0,H,0,1
1781113151.852,0.1245,23.734467,0.9621,1.0,H,0,1
1781113152.049,0.1245,23.098242,0.9472,1.0,H,0,1
1781113152.249,0.1245,22.534336,0.9443,1.0,H,0,1
1781113152.445,0.1245,20.264858,0.9442,1.0,H,0,1
1781113152.645,0.1245,18.627541,0.9442,1.0,H,0,1
1781113152.845,0.1245,16.95023,0.9442,1.0,H,0,1
1781113153.045,0.1245,13.485374,0.9441,1.0,H,0,1
1781113153.245,0.1245,11.543797,0.9441,1.0,H,0,1
1781113153.445,0.1199,9.237399,0.9476,1.0,H,0,1
1781113153.645,0.1199,7.146691,0.959,1.0,H,0,1
1781113153.846,0.1199,8.00806,0.9594,1.0,H,0,1
1781113154.046,0.1199,8.934278,0.9597,1.0,H,0,1
1781113154.245,0.1199,10.890386,0.9615,1.0,H,0,1
1781113154.445,0.1199,11.867702,0.9621,1.0,H,0,1
1781113154.646,0.1199,12.791717,0.9711,1.0,H,0,1
1781113154.845,0.1199,14.356812,0.981,1.0,H,0,1
1781113155.046,0.1199,14.999822,0.981,1.0,H,0,1
1781113155.246,0.1199,15.544138,0.981,1.0,H,0,1
1781113155.445,0.1199,16.181578,0.981,1.0,H,0,1
1781113155.645,0.1199,16.212225,0.981,1.0,H,0,1
1781113155.845,0.1199,16.097063,0.981,1.0,H,0,1
1781113156.046,0.1199,15.586794,0.981,1.0,H,0,1
1781113156.246,0.1199,15.249035,0.981,1.0,H,0,1
1781113156.445,0.1199,14.883611,0.981,1.0,H,0,1
1781113156.645,0.1199,14.12387,0.9809,1.0,H,0,1
1781113156.845,0.1199,13.748237,0.9809,1.0,H,0,1
1781113157.045,0.1199,13.383721,0.9809,1.0,H,0,1
1781113157.245,0.1199,12.961196,0.9745,1.0,H,0,1
1781113157.446,0.1199,12.961134,0.9615,1.0,H,0,1
1781113157.646,0.1199,12.961084,0.9615,1.0,H,0,1
1781113157.846,0.1199,12.961003,0.9615,1.0,H,0,1
1781113158.045,0.1199,12.960975,0.9615,1.0,H,0,1
1781113158.245,0.1199,12.960952,0.9615,1.0,H,0,1
1781113158.445,0.1199,12.960949,0.9615,1.0,H,0,1
1781113158.645,0.1199,12.960954,0.9615,1.0,H,0,1
1781113158.845,0.1199,12.960962,0.9615,1.0,H,0,1
1781113159.045,0.1199,12.961073,0.9618,1.0,H,0,1
1781113159.245,0.1199,12.969412,0.9716,1.0,H,0,0
1781113159.446,0.1199,13.066777,0.9769,1.0,H,0,0
1781113159.645,0.1199,13.735731,0.9801,1.0,H,0,0
1781113159.846,0.1199,14.137479,0.9802,1.0,H,0,0
1781113160.046,0.1199,14.514821,0.9802,1.0,H,0,0
1781113160.245,0.1199,15.115947,0.9802,1.0,H,0,0
1781113160.446,0.1199,15.293333,0.9803,1.0,H,0,0
1781113160.646,0.1199,15.40181,0.9804,1.0,H,0,0
1781113160.846,0.1199,15.481764,0.9805,1.0,H,0,0
1781113161.045,0.1199,15.372768,0.9805,1.0,H,0,0
1781113161.245,0.1199,15.134786,0.9805,1.0,H,0,0
1781113161.445,0.1199,14.282059,0.9805,1.0,H,0,0
1781113161.646,0.1199,13.663866,0.9805,1.0,H,0,0
1781113161.846,0.1199,12.903348,0.9805,1.0,H,0,0
